vacancy,url,created,has_test,salary_from,salary_to,currency,experience,schedule,skills,employer,area,description
Product Manager HV & production,https://hh.ru/applicant/vacancy_response?vacancyId=44843533,2021-07-20T15:56:21+0300,False,,,,От 3 до 6 лет,Полный день,MS Outlook;CRM;MS PowerPoint;Market Research;,Kyocera Document Solutions Rus,Москва,"MAIN GOAL Manages product launch and product lifecycle. Shares in-depth knowledge about products with colleagues, partners and their dealers and customers, with a both focus on sales revenue and lead generation. The role will balances sales support, and sales products training with the focus of growing the sales funnel. On the other side to be able to utilize Kyocera’s Technology to reach the Customer directly or through the trained Partners, assess/audit the current customer’s print demand, analyze the customer’s current situation and requirements regarding the output devices and related document workflows and business processes, design, based on factual information, an optimized, tailored and sustainable solution to best fit the customer&#39;s pains. TASKS TO BE HANDLED INDEPENDENTLY Manage product launch Set the product positioning Plan the launch &amp; pricing Create or arrange launch materials Manage product lifecycle Track performance and market share Collect feedback from partners and sales colleagues Propose and implement promotions Analyse competitors Transfer product information Plan and execute product training courses Support events (planning, preparation, demonstration) Support partners and sales colleagues on how to sell (unique/strong sales points) Answer inquiries from partners, create FAQ documents Communicate with EMC/KDC, give feedback to MIC/KDC Transfer product information  Achieve yearly or quarterly Victoria sales target by yourself or through your colleagues sales team/channel assigned to you personally by the Senior Manager Business Development Total coverage of assigned market segments or named accounts Increase the company’s market share in your assigned market segments or named accounts. Good technical knowledge of the products and services offered by the company Good knowledge of customers’ requirements / behaviours. Professional representation of the company Ensure customer satisfaction at all times Sell on company’s added values rather on price On a constant basis identify the short to long-term needs of each customer and ensure that the Company is in the position to meet the needs as they materialize. Ensure good working relationship with all KDRU personnel and sales/service managers. Daily update of customers’ information as per the implemented CRM application in your Division Prepare periodic reports on activities within assigned or potential accounts. Provide weekly sales forecasts (every Wednesday – as per the attached format)   Responsible for ensuring that proposals and any other information that is to be forwarded to potential customers are prepared accurately and submitted promptly. Ensure customer accounts are promptly settled immediately after invoice being issued or on the agreed payment terms for such account (s). Preparing written presentations, reports, and price quotations. Promotion of our products to new and existing clients through a pro-active approach; Responding to and co-ordinating all internal meeting requests; Attend sales meetings, take the action plan and follow up until final execution; Assisting in implementing the sales strategy as set by the Senior Manager Business Development; including strategies for encouraging repeat business and up-selling; Other activities at the request of the Senior Manager Business Development. Should protect the company’s interest and reputation at all times Prepares monthly win/lost sales report and reasons for loss and submit report to the Senior Manager Business Development  KNOWLEDGE  5+ years’ sales &amp; products experience in office automation and HV solution; experience in system integration field will be considered as added value; Strong knowledge of print management software and HV products, Level of education is BA or IT certificate completed with supplementary courses Excellent knowledge of Russian market. Strong knowledge using Microsoft suite and other relevant IT tools. Excellent communication skills (verbal and written). Good knowledge of the Russian and English language, spoken and written. Ability to manage a pipeline with multiple accounts and partners. Ability to work in a team environment. Proven success prospecting, building a pipeline, moving opportunities through the sales cycle; proposing, Presenting and discussing solutions with C-level and other decision-makers. Ability to craft a solution with appropriate products and services that meets business goals based on client discussions. Excellent knowledge of product marketing Very good knowledge of English language, spoken and written Good presentation skills Good knowledge of IT related subjects Education University/Master level (technical education preferably)  ATTITUDE/ABILITIES  Essential to this position are integrity and social skills Excellent analytical and problem solving skills Ability to lead resolution activities with escalated customers Analytical, creative and process oriented mind To liaise at all times with all team members and work as a team to reach targets set by the Senior Manager Business Development To encourage repeat business by networking with current clients To keep a good filing system keeping all correspondences for each client, transaction for easy access Handle stressful situations Personal and cultural empathy Able to work accurate Flexible, Perseverance, Patience, Self confidence Promoter of team spirit Willing to travel frequently     "
Devops engineer,https://hh.ru/applicant/vacancy_response?vacancyId=46321723,2021-07-19T07:50:33+0300,False,,,,От 1 года до 3 лет,Удаленная работа,,Luxoft,Москва,"Project Description: Customer: Largest Dental Insurance Provider based in the USA.Project:Modernization of the application to modern technologies and move it to the cloud (Azure).Project is planned for 4 phases:1. Migration of backend services to Linux (currently running on HP Unix)2. Re-architecture of transaction management system and containerization of backend services including horizontal scalability enablement3. Migration to Azure Cloud including implementation of HA, DR, Monitoring and integration of cloud-native services4. Replacement of Win32 GUI clients with web applicationsAzure deployment is starting from phase 1 and includes DEV and QA environments.All phases require CI/CD and IaC establishment. Responsibilities: • Work within existing DevOps team, and be able to coach co-workers• Review and improve azure architecture• Writing infrastructure automation (provisioning and configuration)• Designing and implementing CI/CD pipelines• Writing workflow automation (documents generation, issue workflows, support of automation testing, automating other routines)• Maintain and troubleshoot environments and pipelines Must: • Any cloud: GCP, AWS, Azure (Full names: Google Cloud Platform, Amazon Web Services, Microsoft Azure)• Kubernetes Nice to have: • CI automation servers: Jenkins or GitlabCI or TeamCity, Azure DevOps• CM: Ansible• Containers: Docker/Podman• Experience/knowledge of GCP/AWS• Scripting: Python/Bash and PowerShell• Coding: HTML/JavaScript/Golang• IaC: Azure Resource Manager• CM: Puppet, Chef, Azure App Configuration  "
System Architect (HarmanX),https://hh.ru/applicant/vacancy_response?vacancyId=46130899,2021-07-09T18:40:22+0300,False,,,,Более 6 лет,Гибкий график,C++;Linux;,HARMAN Connected Services,Нижний Новгород,"A Career at HARMAN As a technology leader that is rapidly on the move, HARMAN is filled with people who are focused on making life better. Innovation, inclusivity and teamwork are a part of our DNA. When you add that to the challenges we take on and solve together, you’ll discover that at HARMAN you can grow, make a difference and be proud of the work you do every day. About the Role Harman as an advanced company has internal research division with a purpose of inventing top-notch technologies for the world of tomorrow. The purpose itself creates extreme challenges and requires those who’re achieving to be extremely self-organized and to have broad vision of the technologies being created and the cosmos they are applied to. We need a person who feel him/herself comfortable in rapidly changing research environment and turn it into product-like concepts. This implies mastering wide variety of tools and stacks from python-based ecosystems comping from AI/ML world to C/C++ embedded programming. Your Team You team is a part of research organization inside Harman named HarmanX. The goal of the organization is generation of advanced intellectual property. You’ll be a part of a project within the organization operating at the edge of machine learning, computer science and brain science. This is a team of superprofessional researchers including several PhDs who work together as a solid organism to design tomorrow. What You Will Do   Participate in advanced research Create systems for processing petabyte-level data on massive parallel computers Design product-like architectures for the newly baked advanced technologies Participate in brainstorming and discussions for how the technologies are turned into products and how they influence target markets. Co-author (where relevant) patents Analyze target product requirements and understand how the technologies being created shall contribute to the target products.  What You Need  10+ in IT industry Expert in OOA/OOP 10+ years of experience in software development using C++ on Linux 5+ years in embedded programming Knowledge of OS concepts, multithreading, multitasking concepts, inter-process communications and synchronization mechanisms 2+ year in Python Deep experience (5+) in cloud and machine learning architectures, neural networks  What Makes You Eligible  Be willing to travel domestically and internationally Be willing to work in our R&amp;D center in Nizhny Novgorod  What We Offer  Work in our international team on brand new projects and using cutting edge technologies. Our employees get soft skills’ and technical trainings. We grant a package of additional benefits, such as flexible working time, medical insurance, English classes, HARMAN and Samsung products’ discount program, sport and event programs. We also grant Relocation package for candidates from other cities, composed of monetary bonuses and organizational assistance."
QA Specialist - In-market Quality,https://hh.ru/applicant/vacancy_response?vacancyId=45890061,2021-07-01T12:41:11+0300,False,,,,Нет опыта,Полный день,Negotiation skills;Business English;Analytical skills;Английский язык;Quality Control;quality assurance;,Kelly Services,Москва,"Our client international pharmaceutical company is looking for In-Market QA Specialist (Специалист группы по вводу в гражданский оборот) You will be supporting the Senior Specialist Quality Assurance with activities related to the local batch release process, namely supporting the introduction of imported Medicinal Products for Medical Use into Civil Circulation in accordance with local legislation (FL-449).   The primary activities may include but are not limited to:  Collaboration with Commercial and State laboratories in terms of execution of necessary tests and management of standards and reagents Translation into English of CoA for imported batches of medicinal products Ensure the accuracy and quality of the records related to Local Batch Release process Work with Reference Standards (including in-house standards), reagents, consumables, etc. that are necessary for testing, namely:  Order management Importation process Customs clearance Warehousing Delivery management (including hand-over process) Stock control (keeping safety stock at enough level, control of expiry dates, replacement of expired materials etc.) and stock reconciliation (for both MSD and state/commercial labs)   Assisting or leading the development, and ongoing execution of the Quality Agreement with Broker, State and Commercial laboratories and service providers. Developing and maintaining Power of Attorneys (internal and/or with 3rd party service providers) Organize and maintain system of storage, archiving and (where necessary) retrieval of necessary records related to duties entrusted Collaboration with Broker and Suppliers of Standards on activities related to standards and reagents management Coordinates all financial documentation and reporting on duties entrusted Collaboration with Commercial/State laboratories, Broker and Commercial Standards Suppliers (if needed) in terms of contracting (prolongations) Track and monitor operational and quality performance of the Commercial/State laboratories and Broker Assure compliance with established MSD policies/procedures and comply with all applicable governmental regulations (GMP, GDP, local legislation, etc.) Supporting (assisting) Senior Specialist Quality Assurance in actions related to problem solving and handling of non-conformities and deviations revealed during local batch release process. Assures all actions on duties entrusted are timely executed in order to prevent stock out situation in the market Participates in EHS, Business Compliance, cGMP/GDP and all other compliance-related matters, where applicable. Ensures both operational knowledge and technical skills are maintained, and individual training requirements are met  Qualifications Education:  University Degree in a relevant science (preferably BS Pharmacy, Chemistry, Chemical Engineering, Biology (or equivalent) education) Basic knowledge of normative documentation, medicines state registration process, local pharmacopeia articles Basic knowledge of quality confirmation/local certification Experience and knowledge in the field of logistics (importation, customs clearance, warehousing, transportation including cold chain) Experience in the field of GMP/GDP and other applicable local legislation is preferable  Skills Required:  At least 2 years’ experience in the pharmaceutical industry preferably with knowledge of Quality Systems, Quality Assurance and Quality Control including basic knowledge of global GMP/GDP and regulatory requirements. Competent in scientific problem solving and risk analysis capabilities. Strong compliance mind-set, demonstrated interpersonal skills, including leadership and coaching, motivation, communication and negotiation. Demonstrates organizational skills, is proactive and self-motivated with ability to multi-task. Some level of contractual and financial awareness is preferred. Planning skills Proficiency in Russian and English (at least intermediate)     "
Программист (KOREA Vac-Tec),https://hh.ru/applicant/vacancy_response?vacancyId=46193579,2021-07-19T09:46:25+0300,False,,,,От 1 года до 3 лет,Полный день,Английский язык;C++;Разработка ПО;,Торговый Отдел Посольства Республики Корея,Москва,"РЕЗЮМЕ РАССМАТРИВАЮТСЯ ТОЛЬКО НА АНГЛИЙСКОМ ЯЗЫКЕ Внимание: работа с переездом в Республику Корея - город Паджу, провинция Кёнгидо. Company Name: KOREA VAC-TEC CO., Ltd Web: vac-tec.co.kr Industry Type: Manufacture of computer, electronic and optical products Position: System programmer Job Details: We are looking for someone who is experienced in using Windows,especially Visual C++.We&#39;ll proceed the job interview using video telephone if the applicant in another country.If the applicant is in Korea. He or she can visit us and can look around our facility.  System programmer &amp; Applications programmer. Visual C++ &amp; Windows.  Mandatory Qualifications:  Bachelor&#39;s degree related with computers; C++; We prefer to have someone who is worked for over 2year experience in the related field of this job but, if the applicant has no experience, we can accept it.Anyone can apply for this job. English (Intermediate).  Conditions: We&#39;ll provide lunch during working daysWe&#39;ll provide medical insuranceWe&#39;ll provide Air Fare when the employee is entering to Korea (one-way ticket)Regarding the them of contract, we can discuss about the period  Working Days: 5 days per week. Working Hours: 8 hours per day. Working Place (Location): South Korea, Paju, Gyonggi-Do. Annual salary: from 25 000 - 30 000 USD. The Term of Contract:  12 months (possible to discuss the period). Insurance, meals, transportation and house are provided.    Название компании: KOREA VAC-TEC CO., Ltd Позиция: Системный программист/разработчик приложений Описание работы:  Работа с такими языками программирования, как - C ++. Разработка приложений.  Обязательные требования:  Степень бакалавра по направлению - компьютерные системы. C ++. Предпочтение отдается кандидатам с опытом от 2х лет в соответствующей области, но соискатели без опыта также рассматриваются.На эту позицию может подать заявку любой желающий. Обязательное условие - знание английского (Intermediate).    Условия работы:  Рабочие дни: 5 дней в неделю. Рабочие часы: 8 часов в день. Место: Республика Корея, город Паджу, провинция Кёнгидо. Годовая зарплата: от 25 000 до 30 000 USD. Срок контракта: 12 месяцев (возможно обсуждение сроков). Предоставляются страховка, транспорт, питание и жилье. "
Information Security Analyst,https://hh.ru/applicant/vacancy_response?vacancyId=43414450,2021-07-02T18:04:41+0300,False,,,,От 1 года до 3 лет,Гибкий график,Risk management;Networks;,Veeam Software,Санкт-Петербург,"We create software solutions for saving and restoring data. We write code for cutting edge technology. Our software helps banks, hospitals, airports, airways, hotels, manufacturers (Hard Rock Hotel and Casino, Gatwick Airport, Telefonica Germany, Telecom Italia, Porsche Informatik, Jumeirah Group, L’Oréal Denmark, Volvo Car BeLux, to name a few) to protect and manage their data. We are 4,500+ employees, 355,000+ customers, 35 offices around the world. Also, we are fun times, challenging tasks, friendly atmosphere — approximately 365 days a year.   Responsibilities: · Advanced level of security investigation on following areas: Application Security, Cloud Security, Data Security, Network Security and Perimeter Security · Collaborate with team members, leadership and stakeholders, including Legal, HR, R&amp;D and IT · Develop and suggest improvements to current information security policies, solutions, practices and procedures · Develop incident escalation processes, and constantly seek to improve existing processes · Establish plans and protocols to protect hardware, network and application components · Develop methodologies, plan and perform risk analyses and security assessments · Develop and document cyber security incident response policies and procedures · Develop methodologies, plan and conduct security audits · Anticipate security alerts, incidents and disasters and reduce their likelihood · Analyze security breaches to determine their root cause · Recommend and install appropriate tools and countermeasures · Define, implement and maintain corporate security policies · Participate in Information Security initiatives and projects Basic Qualifications: · Strong knowledge of industry standard security technologies · Encryption/cryptography protocols and best practices · Routing protocols and routing table configuration assignment · Authentication, authorization and directory services · Ability to develop specific proactive procedures for detection of security breaches and identifying security risks via architecture and design review as well as baseline accepted security standards · Conceptual, analytical and innovative problem-solving and evaluative skills, an ability to conduct independent research and analysis in the event of a security breach, identifying issues, formulating options, proactively closing the security loop-holes, and making conclusions and recommendations · Knowledge of security controls for network, hardware, application and operating systems · Strong knowledge and work experience with logical access controls to ensure confidentiality, integrity and assurance of proprietary information · Interpersonal skills; including the ability to work effectively in a team environment Competencies and technologies: · Hardware, Network, Application and Policy Auditing · Risk Assessment/Risk Mitigation · HIDS, NIDS, Firewalls, Networking, Application, Data, Cloud and Perimeter Security Fundamentals and Best Practices · Security Risk Management · Proper Evidence Handling and Integrity Best Practices · Designing, Engineering and Review of Secure Architectures · IDS/IPS, SIEM, Web Content Filtering/web proxies, AV/FDE/RME, IAM, MDM, Firewalls, DLP, Application Auditing · Reviews/updates Information Security and Information Services policies · Windows, *nix operation systems Soft skills: · Great Russian/English spoken and writing skills · Curious, creative thinker who are deeply interested in Information Security · Ability and experience to work in a team Would be a great plus: · Python scripting experience · Project management experience WE OFFER:  Modern, energetic multinational working environment Salary ranges depending on skills and expertise Comprehensive training and mentoring system that includes in addition to the training for Veeam products a number of lectures on related areas (virtualization, networking, etc.) Flexible working schedule Regular assessment and salary/positions review (at least once a year) Employment according to the Labor Code of the Russian Federation, “white” salary, 28 days paid annual leave An extended medical insurance policy A partial compensation of costs on fitness Free English classes in the office Ability to become part of Veeam football and volleyball teams Corporate events Relocation package for candidates (one-way ticket compensation, relocation allowance equivalent to one month basic salary)     "
"Data Scientist, Поиск",https://hh.ru/applicant/vacancy_response?vacancyId=45703005,2021-06-24T09:56:40+0300,False,,,,От 3 до 6 лет,Гибкий график,Python;pytorch;hadoop;clickhouse;data science;Разработка поисковых технологий;,Ozon,Москва,"Мы занимаемся разработкой сервисов для поиска на сайте OZON: находим и ранжируем товары, формируем поисковые подсказки, исправляем опечатки. Что вам предстоит:  Создание метрик и пайплайна оффлайн-оценивания моделей ранжирования; предсказание результатов АБ теста Ресерч и проверка гипотез в ранжировании оффлайн/онлайн: unbiased learning to rank, разработка таргетов, multiobjective ranking, ранжирование сетками, feature engineering, ... Query rewriting и Named Entity Recognition Персонализация выдачи для пользователей Улучшение архитектуры подготовки фичей и пр. для ускорения времени доставки до юзеров  Наш стек технологий: Python, xgboost, CatBoost, lightGBM, Pytorch, Airflow, Hadoop stack (pySpark, yarn, hive, hdfs), ClickHouse Что мы от вас ждем:  Хорошее знание Python Опыт решения production DS-задач в интернет-бизнесе. Желателен опыт с задачами ранжирования или рекомендаций Наличие фундаментальной математической базы, знание алгоритмов Знание и опыт работы на практике с большей частью нашего стека технологий "
Communications Compliance Manager,https://hh.ru/applicant/vacancy_response?vacancyId=46317304,2021-07-18T15:05:40+0300,False,,,,От 3 до 6 лет,Полный день,Organization Skills;Team management;Английский язык;Project management;compliance;Change Management;Corporate Marketing;Digital Marketing;,Ericsson,Москва,"As the tech firm that created the mobile world, and with more than 54,000 patents to our name, we’ve made it our business to make a mark. When joining our team at Ericsson you are empowered to learn, lead and perform at your best, shaping the future of technology. This is a place where you&#39;re welcomed as your own perfectly unique self, and celebrated for the skills, talent, and perspective you bring to the team. Are you in? Come, and be where it begins. Our Exciting Opportunity Ericsson is recruiting a Communications Compliance Manager who is a communications professional with experience in leading internal communications projects to deliver business objectives within Market Area Europe and Latin America (MELA). The ideal candidate will have extensive experience in managing communications projects and an understanding of culture transformation and change management. Also the candidate should be analytical with an eye for engaging and clear communications programs, and ready to build strong mutual work relations with the wider communications team and various partners. This is a fixed-term role with 1-year contract.    You will  Lead all aspects at Communication projects. You will work end-to-end with project owners to create and execute a relevant single coherent strategy to achieve a cultural change. Support the development and execution of the communication strategy and coordinate local and global teams to improve the level of communications campaigns and projects delivering. Possess extensive experiences in communications. We expect you to bring fresh insight to our strategy and propose ideas that can make our culture transformation successful and efficient; get the right people involved; execute the project on time; report on progress regularly. Project management skills will be important for this role. Champion culture transformation. We expect to see knowledge on all aspects of the transformation as well as change management, and have the ability to connect topics to create an engaging, coherent, positive and clear communication experience for employees.    To be successful in the role you must have  Solid experience of successfully managing complex projects in Communications Extensive skills in communication strategy, transformation, change management and partner management Previous experience in the topic of compliance or related, with proven track record of developing and implementing communication strategies across multiple countries, is highly preferred Agile and positive attitude with the capability to manage multiple things at the same time, as well as to build a tight-knit collaboration with both partners and within the communication team across our organization Ability to work in a fast-paced environment Excellent communication, interpersonal, leadership, coaching, high level of integrity Focus on execution and measurable results, including working both independently and collaboratively within a diverse and matrixed organization Excellent verbal and written communications skills required in English. Portuguese and/or Spanish language skills is a plus.    What´s in it for you? Here at Ericsson, our culture is built on over a century of courageous decisions. With us, you will no longer be dreaming of what the future holds – you will be redefining it. You won’t develop for the status quo, but will build what replaces it. Joining us is a way to move your career in any direction you want; with hundreds of career opportunities in locations all over the world, in a company where co-creation and collaboration are embedded into the walls. You will find yourself in a speak-up environment where appreciation and humanness serve as cornerstones for how we work, and where work-life balance is a priority. Welcome to an inclusive, global company where your opportunity to make an impact is endless. What happens once you apply? To prepare yourself for next steps, please explore here: https://www.ericsson.com/en/careers/job-opportunities/hiring-process We will ensure that individuals with disabilities are provided reasonable accommodation to take part in the job application or interview process, to perform the job functions, and to receive other benefits and privileges of employment. Do you believe that an organization fostering an environment of cooperation and collaboration to execute with speed creates better business value? Do you value a culture of humanness, where fact based decisions are important and our people are encouraged to speak up? Do you believe that diverse, inclusive teams drive performance and innovation? At Ericsson, we do. We provide equal employment opportunities without regard to race, color, gender, sexual orientation, transgender status, gender identity and/or expression, marital status, pregnancy, parental status, religion, political opinion, nationality, ethnic background, social origin, social status, Indigenous status, disability, age, union membership or employee representation and any other characteristic protected by local law or Ericsson’s Code of Business Ethics."
"Perfect opportunity, Experienced Regulatory Affairs Specialist",https://hh.ru/applicant/vacancy_response?vacancyId=45927978,2021-07-02T13:38:04+0300,False,150000,280000,RUR,От 3 до 6 лет,Полный день,Regulatory affairs;,NonStop Recruitment,Москва,"My client is looking for an experienced RA candidate who is able to hit the ground running without much supervision. This is initially a permanent contract ready to start immediately so will suit someone who is available now or can start within a short notice. You will have some flexibility to work from home which will suit nicely around your other activities and tasks and will give you a lot of autonomy. You will be responsible for various regulatory activities such as compliance with regulatory agency regulations, registrations, PMS, labeling, managing the whole product life cycle. The company is a well-known household name so experience here will give you a strong boost to your CV and will provide a different angle in your professional career. You will be able to work quite autonomously with in a very experienced team so still be able to learn new skills.Please ONLY apply if you meet the below experience:    BA in Life Sciences or similar subject area Good knowledge of Russian Medical Devices regulations 3-5 years Regulatory Affairs experience within Medical Devices industry (Compulsory) Fluency in English (at least Upper Intermediate) and Russian  Please share your CV in a Word format to discuss this opportunity further.If you do not hear from me you might not have the exact skills required for the position, however, I will make sure to keep your profile for any other possible opportunities. This opportunity is in Moscow but I do get roles in other countries as well. If you are a Regulatory Specialist with Medical Devices experience please share and we can discuss further.NonStop is dedicated to raising the standard of ethical recruitment and comprises a number of brands, each having their own niche."
"Data Scientist, Поиск",https://hh.ru/applicant/vacancy_response?vacancyId=45702952,2021-06-24T09:55:53+0300,False,,,,От 3 до 6 лет,Полный день,Python;data science;pytorch;catboost;bigdata;clickhouse;Разработка поисковых технологий;,Ozon,Санкт-Петербург,"Мы занимаемся разработкой сервисов для поиска на сайте OZON: находим и ранжируем товары, формируем поисковые подсказки, исправляем опечатки. Что вам предстоит:  Создание метрик и пайплайна оффлайн-оценивания моделей ранжирования; предсказание результатов АБ теста Ресерч и проверка гипотез в ранжировании оффлайн/онлайн: unbiased learning to rank, разработка таргетов, multiobjective ranking, ранжирование сетками, feature engineering, ... Query rewriting и Named Entity Recognition Персонализация выдачи для пользователей Улучшение архитектуры подготовки фичей и пр. для ускорения времени доставки до юзеров  Наш стек технологий: Python, xgboost, CatBoost, lightGBM, Pytorch, Airflow, Hadoop stack (pySpark, yarn, hive, hdfs), ClickHouse Что мы от вас ждем:  Хорошее знание Python Опыт решения production DS-задач в интернет-бизнесе. Желателен опыт с задачами ранжирования или рекомендаций Наличие фундаментальной математической базы, знание алгоритмов Знание и опыт работы на практике с большей частью нашего стека технологий "
Администратор коворкинга,https://hh.ru/applicant/vacancy_response?vacancyId=46022577,2021-07-18T16:32:21+0300,False,30000,35000,RUR,От 1 года до 3 лет,Сменный график,Управление персоналом;Организаторские навыки;Урегулирование конфликтов;Управление отношениями с клиентами;Работа в команде;Деловая коммуникация;Сопровождение клиентов;Административное управление;Ведение документации;Клиентоориентированность;Навыки переговоров;Деловой этикет;Управление временем;,УК НЭЙМС,Тюмень,"NAMES - это сеть коворкингов, созданных для профессионального развития своих резидентов, где они работают, живут, общаются, учатся в среде, которая поддерживает и помогает. Наша миссия: Мы создаем пространства для работы и развития, без границ и расстояний. Проект Аяза Шабутдинова . Что мы даем:   Работу в центре города   Официальное трудоустройство и отличную зарплату   Бесплатный кофе для бодрости   График работы 2\2   Комфортное рабочее место и приятную атмосфера   Новые знакомства и подписчики   Возможность участия в создании самого крупного сообщества сети коворкингов в РФ   Постоянное движение и развитие с мощной командой и сильным лидером   Возможность повлиять на будущее своего города   Твои знания и опыт работы:   В административной должности - не менее 1 года;   Умение работать с первичной документацией;   Опыт работы в сфере обслуживания и гостеприимства не менее 1 года;   Умение управлять командой не менее 4 человек;   Успешный опыт работы с конфликтными ситуациями и возражениями клиентов;   Знание новых технологий, умение пользоваться любой техникой;   Опыт телефонных переговоров и знание телефонного этикета.   Что нужно делать:   Встреча, размещение, оформление и сопровождение гостей и резидентов коворкинга   Подготовка зала к мероприятиям, перестановка мебели, подключение оборудования   Организация и обеспечение комфортных условий для работы в коворкинге, высокого уровня удовлетворенности резидентов   Контроль своевременного обслуживания и ремонта оборудования, функционирования интернета и других систем   Взаимодействие с резидентами по телефону, в соц. сетях, по электронной почте, проведение экскурсий по коворкингу   Управление техническим персоналом, обучение и контроль качества работы   Разрешение конфликтов с резидентами и персоналом   Осуществление сбора необходимой информации о резидентах, работа с обратной связью, заполнение необходимых документов и баз   Оформление и заполнение необходимых документов, работа с заявками, ведение отчетности   Контроль соблюдения работниками организации трудовой дисциплины, правил и норм охраны труда, техники безопасности, требований санитарии и гигиены.   Ты легко заводишь новые знакомства и очень любишь общаться с людьми! Находишь общий язык с любой техникой. Ты активный, позитивный и уверенный в себе! Ты готов изучать новое, работать в крутой команде, и вообще, ты просто душка!  "
Application Engineer,https://hh.ru/applicant/vacancy_response?vacancyId=45938283,2021-07-02T17:44:16+0300,False,,,,От 3 до 6 лет,Вахтовый метод,Английский язык;Грамотная речь;Engineering;,БЕЙКЕР ХЬЮЗ,Нефтеюганск,"As an Application Engineer, you will play a vital role in creating technical solutions that fulfill the needs of our customers. You&#39;ll collaborate with cross-functional teams to provide product guidance and scope for new requisitions. You will also be working and learning with the biggest names in the energy industry. As an Application Engineer, you will be responsible for:   Providing technical support and drilling optimization, including well profile selection, drill string design selection, drilling calculations   Drawing up a plan and/or making adjustments to the Well Drilling Program for new techniques and/or technologies for well placement   Participating in the preparation of technical solutions for new key and strategically important projects   Analyzing the causes of incidents while drilling associated with deviations from the plan-program for well drilling in terms of the adopted engineering solutions   Fuel your passion To be successful in this role you will:   Have a Technical Degree/Diploma or demonstrate equivalent, relevant professional work experience   Be able to speak Russian fluently and speak English on professional issues   Have experience with WellArchitect, Advantage, BHASysPro or similar soft   Be able to manage multiple priorities under tight deadlines   Work in a way that works for you We recognize that everyone is different and that the way in which people want to work and deliver at their best is different for everyone too. In this role, we can offer the following flexible working patterns:   This role is an office based working pattern in Nefteyugansk  "
Junior QA Engineer,https://hh.ru/applicant/vacancy_response?vacancyId=45678886,2021-06-23T13:05:59+0300,False,40000,80000,RUR,Нет опыта,Гибкий график,SQL;Английский язык;Test case;,FriendWork,Москва,"Leading QA company QA Madness is looking for a smart Junior QA Engineer. The company provides testing services for any kind of software using the best tools and processes that help ensure the quality of any software product. We are proud to announce that QA Madness has been listed as one of the Top 10 Software Testing Companies in the World for the last 3 years. THE SKILL SET  At least Intermediate level of English (effective written and verbal communication) Practical experience in software testing (at least Quality Assurance courses) Good knowledge of different testing methodologies, techniques, and types Ability to build and maintain test documentation (namely checklists, test cases, bug reports etc.) Familiarity with SQL, HTML, CSS is a plus Strong analytical skills Ability to work independently as well as in a team Problem solver, attention to detail  WE OFFER  Education and training in the domain Flexible working hours Excellent career opportunities Team spirit Good working environment Vacations and paid sick leaves English courses           "
