vacancy,url,created,has_test,salary_from,salary_to,currency,experience,schedule,skills,employer,area,description
Стажер data scientist,https://hh.ru/applicant/vacancy_response?vacancyId=46217912,2021-07-20T00:57:45+0300,False,,15000,RUR,Нет опыта,Гибкий график,Python;Git;SQL;Математическая статистика;машинное обучение;XGBoost;Big Data;Data Science;sklearn;lightgbm;,буше,Санкт-Петербург,"Мы ищем стажера data scientist в команду, которая занимается применением машинного обучения для оптимизации важнейших процессов компании: прогнозирование спроса, АБ-тесты, прогнозирования оттока и т.д. В чем будет заключаться работа?Участие в:  исследовании и анализе данных по запросам других отделов разработке и поддержке модулей для текущих ML-проектов предложение и проверка перспективных решений в рамках текущих проектов  Наш стек: python, MS SQL, sklearn, lightgbm, pytorch. Что от тебя ждем?  базовые знания python знание основ машинного обучения и SQL понимание практических аспектов мат.статистики и теории вероятности желание учиться и интерес к созданию сложных многоуровневых продуктов для внутренних пользователей готовность пройти стажировку в течение ближайших 2-х месяцев  Будет дополнительным преимуществом  знание lightgbm/xgboost/pytorch опыт взаимодействия с git на базовом уровне  А еще тебя ждет  задачи с прогрессирующим уровнем сложности по мере приобретения опыта наставник-практик дружная команда проектных менеджеров, аналитиков и backend/frontend разработчиков оплачиваемая стажировка гибкий график, частичная занятость (~25-30 часов в неделю) гибридный офис (удаленно и/или с присутствием в офисе) возможности для трудоустройства в штат в случае успешного прохождения стажировки "
Data scientist,https://hh.ru/applicant/vacancy_response?vacancyId=46172060,2021-07-19T12:14:11+0300,False,,,,От 3 до 6 лет,Удаленная работа,Python;SQL;Анализ данных;,"Hi, Rockits!",Москва,"Сейчас ищем Data Scientist на позицию Senior/Lead в крупную компанию, которая занимается реализацией проектов по цифровизации банковской отрасли за счёт обеспечения полного цикла разработки ПО с использованием передовых технологий. Рассматриваем как полную удаленку, так и гибридный режим, это уже по желанию. Что мы хотим:  Знание статистики и анализ данных; Практический опыт реализации полного цикла разработки модели от идеи до внедрения; Владение SQL, Python (Numpy, Pandas, SCiPy), SAS(желательно); Владение одним из языков/инструментов анализа данных (Python, SAS) иструктурированных запросов для работ с данными (T –SQL, Impala, Hive, Spark SQL); Опыт участия в больших проектах по разработке моделей (взаимодействие с заказчиками, умение правильно и понятно представлять результаты); Позитивная позиция в части новых челенджей; Понимание как устроено кредитование корпоративных клиентов (как преимущество); Сертификаты CFA, FRM и аналоги будут преимуществом; Понимание гибких методологий разработки (Agile/Scrum); Понимание принципов CI/CD.  Что мы предлагаем:  Релокационный пакет; Удаленный формат работы; Полностью официальная заработная плата; Оформление по ТК РФ; ДМС.  Если вакансия заинтересовала, буду рада обсудить подробнее :)Также буду благодарна за рекомендации!"
Data steward / Аналитик данных,https://hh.ru/applicant/vacancy_response?vacancyId=46347340,2021-07-19T15:08:12+0300,False,,,,От 1 года до 3 лет,Удаленная работа,,Газпромбанк,Москва,"Обязанности:  Участие в программах по управлению данными офиса CDO в роли аналитика; Построение и поддержка системы мониторинга и оценки полноты и качества данных; Разработка контролей качества данных; Контроль выполнения проверок качества данных;  Требования:  Высшее математическое/техническое/экономическое образование; Знание SQL; Опыт работы с инструментами ETL; Желательно знание Python; Желателен опыт работы в банке.  Условия:    Современный офис в центре города (м. Добрынинская) или полностью удаленно Возможность обучения за счет компании, участие в конференциях ДМС 13-я зарплата 33 дня оплачиваемого отпуска Возможность удаленного графика работы из другого города "
Senior Data Scientist,https://hh.ru/applicant/vacancy_response?vacancyId=43508193,2021-07-21T12:13:56+0300,False,,,,От 1 года до 3 лет,Полный день,SQL;Работа с базами данных;Аналитические исследования;Базы данных;R/Python;Методы машинного обучения;,БЕТСИТИ,Москва,"Мы – БЕТСИТИ, одна из крупнейших букмекерских компаний на российском рынке. Мы работаем с 2003 года и за это время создали самый технологичный букмекерский продукт в стране, что подтверждают победы в номинациях «Лучшая линия» и «Лучшие коэффициенты» BR Awards 2021 г.О нас:  Титульный партнер &quot;БЕТСИТИ Кубок России&quot; по футболу; Официальный спонсор ФК «Ростов» и ПБК &quot;Локомотив-Кубань&quot;; Более 100 пунктов приема ставок по всей России; Собственный аналитический центр создания уникальной линии;  Компания стремительно растёт, и в связи с этим мы ищем в штат сильного эксперта по аналитическим данным, чтобы вместе достигать новых целей и высот. Обязанности:  Сбор и подготовка данных посредством SQL-запросов к БД; Сегментация клиентской базы под различные бизнес-задачи; Выявление поведенческих паттернов и их возможных триггеров; Предиктивная аналитика - моделирование оттока, откликов на маркетинговые активности и т.п. Обнаружение на ранних этапах игры клиентов из ключевых сегментов (например, высокорисковых).  Требования:  Опыт работы в аналитике продаж от 3 лет; Аналитический склад ума, развитые математические навыки; SQL на уровне уверенного пользователя; Знание R/Python и методов машинного обучения; Опыт практического применения ММО для решения реальных бизнес-задач.  Условия:  Оформление в соответствии ТК РФ, ежегодный отпуск в количестве 28 дней, оплата больничных; Стабильная выплата заработной платы два раза в месяц в полном объеме, возможны квартальные премии; Возможность обучения и профессионального развития; Пятидневная рабочая неделя; Территориально м. Сокол, Ленинградский пр-т., 72; Высокий уровень социальной политики компании: корпоративные мероприятия для сотрудников, поздравление детей сотрудников с Новым годом и с успешным окончанием учебного года, возможность участия в благотворительной деятельности; Работа в крупной компании федерального уровня, занимающей лидирующие позиции в своем сегменте. "
Product Data-Analyst (Junior/Middle),https://hh.ru/applicant/vacancy_response?vacancyId=46098979,2021-07-20T17:28:48+0300,False,,,,От 1 года до 3 лет,Удаленная работа,,NEXTRP,Москва,"Next RP - это хардкорное ММО role-play по мотивам GTA на российской карте. У нас играют тысячи людей ежедневно, а средняя сессия длится несколько часов. На данный момент мы активно развиваем проект и только растем дальше, а в будущем планируем запускать новые продукты. Наш проект отлично подойдет тем, кто хочет набраться опыта на живых данных и лайв оперейшене.Что хотим видеть:- Продуктовый опыт с живыми данными от полугода;- Знание теории вероятности и математической статистики;- Уверенное владение языком программирования Python и SQL;- Профильное образование (прикладная математика/статистика, экономика/финансы, информатика).Дополнительно будет классно:- Релевантный опыт в анализе продуктов (веб, софт или игры);- Опыт в pandas, matplotlib или seaborn, requests, numpy;- Понимание принципа и опыт работы с облачными решениями (Amazon, Google, Microsoft, Yandex);- Знания в области Machine Learning.Что делать:- Исследовать экономику игры, поведение игроков; рассчитывать игровые обновления, акции и ивенты;- Участвовать совместно с гейм-дизайнерами в разработке, приоритизации и оценке будущих фич;- &quot;Владеть&quot; аналитикой продукта совместно с Лидом: следить за чистотой данных на входе, отслеживать и решать ошибки с командой разработки, предлагать оптимизации к дата-пайплайну;- Совместно с командами разработки и гейм-дизайна предлагать и составлять планы А/Б-тестов, размечать ивентами, следить за корректностью реализации планов и оценивать результаты;- Участвовать в автоматизации типовых запросов и выгрузок для визуализации (Tableau).Что предлагаем:- Оформление по договору, фиксированный оклад;- Удаленная работа, гибкое начало дня;- Лояльный коллектив с опытом из различных гейм-студий;- Профессиональное и карьерное развитие."
Data Analyst (Marketing),https://hh.ru/applicant/vacancy_response?vacancyId=46341510,2021-07-19T13:29:18+0300,False,,,,От 1 года до 3 лет,Удаленная работа,Английский язык;Python;Аналитические исследования;SQL;MS PowerPoint;,Nexters,Санкт-Петербург,"Nexters - разработчик и издатель мобильных, социальных и онлайн игр. За последние два года наша компания выросла в 10 раз и вошла в Топ 5 независимых игровых компаний Европы, а в начале февраля этого года мы объявили о планах выхода на Nasdaq, американской бирже ведущих технологических гигантов.Стратегическая цель Nexters - стать ведущим консолидатором игровой индустрии в Европе, продолжить кратный рост и достичь лидирующих позиций на глобальном рынке. Мы ищем аналитика для проведения внутренних исследований. Ты станешь частью команды, которая помогает user acquisition в поиске наиболее эффективных путей для привлечения новых игроков в наши проекты Основные задачи:   Изучение влияния внешних факторов на закупку траффика   Определение влияния внутренних факторов на закупку траффика   Кластеризация рынков/аудиторий   Выявление аномалий и тенденций на разных сегментах закупки траффика   Построение предиктивных моделей   Анализ основных маркетинговых и продуктовых метрик   Требования:   Аналитический склад ума   Хорошее понимание математической статистики, комбинаторики, теорвера   Умение взаимодействовать с коллегами (аргументированно отстаивать свою точку зрения)   Знание SQL   Знание Python   Будет преимуществом:   Техническое или экономическое образование   Навыки презентации   Опыт ведения аналитических проектов   Английский на уровне B2 и выше   Если ты присоединишься к нашему дружному коллективу, то тебя ждёт:   Официальное оформление в ряды джедаев игрового мира   Медицинская страховка и фитнес, ведь мы заботимся о каждом нашем сотруднике и хотим, чтобы ты всегда был здоров и полон сил   Лояльная система отпусков (чтобы ты мог путешествовать и набираться сил для великих дел) и больничных (чтобы сосредоточиться на выздоровлении)   Английский язык для самосовершенствования и возможности общения с коллегами со всего мира   Доступ к корпоративной онлайн-библиотеке с большой подборкой профессиональной литературы, чтобы ты мог набираться знаний и становиться ещё круче   Возможность удалённо работать из любой точки мира — главное, чтобы там был стабильный интернет   А если тебе захочется сменить домашнюю обстановку и поработать из офисной локации — в твоём распоряжении уютный коворкинг   Мы ждём тебя в нашей команде!"
Data Scientist,https://hh.ru/applicant/vacancy_response?vacancyId=43904231,2021-07-19T18:23:26+0300,False,60000,200000,RUR,От 1 года до 3 лет,Полный день,Python;R;Machine Learning;Computer Vision;Big Data;Deep Learning;Reinforcement Learning;PyTorch;Tensorflow;,Артистраж,Москва,"Обязанности:  Обработка и аналитика входных данных, их дальнейшая визуализация; Обработка разовых запросов; Разработка методик расчета для нестандартных показателей работы проектов; Построение и контроль работы обучаемой модели для обработки входящих данных; Построение системы для выявления аномалий в полученных данных; Задачи CV (Компьютерного зрения) Задачи кластеризации больших данных Построение моделей, находящих связи между объектами в больших данных  Требования:  Опыт работы от 1 года Python; Опыт работы по анализу данных; Знание и понимание алгоритмов машинного обучения; Знание и понимание математического моделирования и математического анализа; Опыт работы с различными базами данных; Технический английский  Условия:  График 5/2, 11:00-20:00 Работа в офисе в Москва Сити "
Senior data scientist,https://hh.ru/applicant/vacancy_response?vacancyId=46058150,2021-07-19T15:32:35+0300,False,,,,Более 6 лет,Полный день,SQL;Linux;Git;Python;,Мокка,Москва,"Мокка - это международная fintech компания, которая создает технологичные финансовые продукты для торговых сетей и конечных покупателей. Мы предлагаем моментальное безбумажное финансирование покупок для онлайн и оффлайн магазинов, построенное на современных мобильных и облачных технологиях. Наши сервисы представлены в более 7 тыс. торговых точек наших партнеров, таких как: Lamoda, OneTwoTrip, OZON, М.Видео, Эльдорадо, Детский мир и других. Что мы предлагаем?  Возможность влиять на архитектуру решения и выбирать наиболее удобные инструменты для работы;  Привлекательную заработную плату в соответствии с вашими навыками и опытом, полное соблюдение ТК РФ;   Бонусную систему, основанную на достижении поставленных KPI;   Профессиональный коллектив и возможность быстрого развития;   Открытую и простую коммуникацию внутри команды;   Работу в современном офисе в стиле лофт в БЦ “Даниловская мануфактура” (шаговая доступность от м. Тульская);   Гибкий график, начало рабочего дня варьируется с 08.00 до 11.00;   ДМС.   Задачи:  Разработка прототипов предсказательных систем для различных проектов компании Добавление новых фичей для моделей, подготовка фичей для повышения качества прогнозов Поиск источников данных для улучшения качества прогнозов Помощь в организации кода младшим аналитикам Разработка интерактивных инструментов анализа данных Разработка целевых метрик под требования бизнеса Подготовка презентаций для бизнес пользователей Управление и развитие команды аналитиков  Требования:  Знание SQL на хорошем уровне. Оконные функции, иерархические запросы. Linux. Знание основных команд, умение писать bash скрипты. Умение работать с pipe. Опыт работы с git Хорошее знание Python. Знать что такое virtualenv. Уметь remote-development. Умение работать с временными рядами.Знание стандартных пакетов и методов обработки. Знать стандартный набор DS: numpy, pandas, sklearn Знакомство с pytorch / tensorflow Опыт работы с Pyspark. Уметь быстро писать код для визуализации данных. Умение делать интерактивные дашборды (Dash / Shiny) Знание основ ООП. Навыки написания модульного кода. Навыки анализа структурированных документов html/xml. Опыт работы с requests/ scrapy / selenium/ splash.  Будет плюсом:  Знание R. Опыт работы с Airflow Опыт работы с MLflow, DVC Умение работать с docker контейнерами Опыт работы с облачными сервисами AWS (S3, EMR)   "
Аналитик \ Junior data scientist,https://hh.ru/applicant/vacancy_response?vacancyId=46191931,2021-07-13T10:39:59+0300,False,100000,100000,RUR,От 1 года до 3 лет,Полный день,Python;Английский язык;Анализ данных;MS PowerPoint;Power BI;,LVMH Perfumes & Cosmetics Russia (Seldico LLC),Москва,"LVMH PERFUMES &amp; COSMETICS - один из лидеров на рынке высокой парфюмерии, средств по уходу за кожей и декоративной косметики в мировом масштабе. В портфель компании в России входят 9 уникальных брендов. В компании открыт конкурс на позицию Аналитик. ВАШИ ЗАДАЧИ:  трансформация и развитие существующей инфраструктуры и данных; моделирование прогнозов, выявление паттернов, аномалий; формулирование и проверка гипотез; сбор данных из внутренних баз данных; умение собирать, быстро обрабатывать и анализировать большие массивы данных из внешних источников; знание парсинга приветствуется; подготовка аналитических отчетов, рекомендаций для бизнеса; разработка новых отчетов, дэшбордов в PowerBI  НАШИ ОЖИДАНИЯ ОТ УСПЕШНОГО КАНДИДАТА:  высшее техническое / математическое образование; опыт работы в релевантной должности (аналитика данных) - от 0,5 - 1 года; отличный уровень владения MS Office - Excel, Power BI, Power Point; базовый опыт работы с R или Python; знание математической статистики, регрессионного анализа, методов анализа данных; владение английский языком не ниже уровня Upper-Intermediate; активность и быстрая обучаемость.  НАШЕ ПРЕДЛОЖЕНИЕ:  официальное трудоустройство в штат компании; график работы 5/2 с 9:30 до 18:30, офис м. Курская; ДМС со стоматологией, страхование от несчастных случаев; возможность заказывать тестеры и продукцию брендов LVMH P&amp;C на безвозмездной основе; скидки на фитнес, английский, бронирование отелей по всему миру; работа в стабильной международной компании. "
Data Scientist NLP,https://hh.ru/applicant/vacancy_response?vacancyId=46422573,2021-07-21T16:26:28+0300,False,,,,Нет опыта,Полный день,Python;Linux;NLP;PyTorch;Machine Learning;,ЦРТ | Группа компаний,Санкт-Петербург,"R&amp;D команда речевой аналитики ищет Data Scientist NLP для анализа качества обслуживания клиентов в колл-центрах. Наша главная цель - продвинуть речевую аналитику на новый уровень, используя для этого уникальную экспертизу в областях голосовой биометрии, распознавания речи и обработки естественного языка. Мы создаем новую технологию на стыке продукта и науки, поэтому часто прототипируем и проверяем новые гипотезы. Присоединяйся к команде тех, кто толкает космические корабли за пространства солнечной системы ;) Обязанности:     Создание NLP моделей для анализа распознанных фонограмм из колл-центров и фронт-офисов   Тематическое моделирование   Построение графа диалога между распознанными фонограммами   Кластеризация коротких текстов   Тесная работа с дата-сайентистами, инженерами внедрения и бизнес-аналитиками   Поиск и внедрение новых технологий и практик в команду   Шутить шутки за 300   Требования:   Опыт работы в роли Data Scientist от 2-х лет   Опыт (до)обучения NLP моделей под различные задачи   Знание SOTA нейросетевых подходов в NLP   Умение работать с Docker, Linux, Git   Самостоятельность и инициативность в постановке и решении задач   Прагматизм при решении задач: понимание, когда лучше применить классические ML/NLP подходы, а когда -- ансамбли нейросетей   Условия:   Уверенное владение Python   Знание алгоритмов информационного поиска   Опыт интерпретации NLP моделей   Участие в Kaggle   Навыки менторства   Опыт построения процесса разметки данных  "
Junior + /Middle Data Analyst (AntiFraud),https://hh.ru/applicant/vacancy_response?vacancyId=46131113,2021-07-09T18:56:35+0300,False,110000,200000,RUR,От 1 года до 3 лет,Полный день,Python;SQL;Spark;Hadoop;,Райффайзенбанк,Москва,"AntiFraud — небольшая и дружная команда, которая занимается противодействием мошенничеству в банке. Наш продукт — это новая система фрод-мониторинга с автоматизированным выявлением подозрительных событий и пользовательским интерфейсом с информацией для расследований. Система поможет минимизировать ущерб клиентов и банка от действий мошенников.Мы собираем, обрабатываем и анализируем Big Data, создаем и оптимизируем алгоритмы выявления подозрительных событий, используем современные Enterprise-подходы и планируем внедрить машинное обучение.Нам нужен настоящий Шерлок Холмс, который на основе источников данных сможет найти самых неуловимых мошенников, сформировать правила для их выявления и поможет команде это автоматизировать. Мы постоянно растем, не боимся экспериментировать и будем рады сделать все для того, чтобы тебе было с нами интересно. При желании ты сможешь развиваться в Data Engineering/Data Science, а команда готова помогать в процессе обучения. Чем предстоит заниматься:   анализировать raw данные; искать закономерности в данных; реализовывать алгоритмы поиска мошеннических действий (PySpark); выводить наработки в prod; визуализировать результаты.    Требования:  хорошее владение Python (NumPy, Pandas), SQL; умение визуализировать данные; желание глубокого погружаться в задачи; готовность общаться с бизнесом; желание изучать новое и искать лучшие решения для задач команды; желание расти и развиваться.  Твоими преимуществами станут:  знакомство с экосистемой Hadoop; опыт работы со Spark и Git.  Условия:  профессиональное развитие в области Big Data; активно развивающиеся Data Science, Python, Data Engineering (и много других) комьюнити внутри банка с конференциями, обучением и общением; комфортную атмосферу для развития и возможность активно участвовать в принятии важных решений; гибридный режим работы (команда работает удаленно, но время от времени встречается в офисе); отсутствие формализма и дресс-кода; скидки на продукты банка и партнеров (рестораны, отели и многое другое), программу primezone.ru; ДМС со стоматологией с первых дней работы и дополнительные компенсации по больничным листам; большую бесплатную электронную библиотеку для сотрудников, доступную через аккаунт MyBook. современный офис с собственным фитнес-залом в одной минуте от станции метро «Технопарк». "
Ведущий аналитик данных / Senior data analyst,https://hh.ru/applicant/vacancy_response?vacancyId=45655115,2021-07-19T17:38:57+0300,False,,,,От 3 до 6 лет,Полный день,Python;SQL;Организаторские навыки;,"Лента, федеральная розничная сеть",Москва,"Лента Онлайн— молодой и быстро развивающийся стартап внутри ритейлера Лента. Мы кратно растем, запустились уже больше чем в 100 городах. Если ты любишь и умеешь извлекать пользу из больших данных, тебе знаком e-commerce и онлайн сервисы приходи к нам, развивайся сам и развивай новое направление! Ключевая задача операционной аналитики: сделать так, чтобы клиенты получали высокий уровень сервиса и быструю доставку, при этом оптимизируя логистические затраты. Мы ищем аналитика, который нацелен на улучшение бизнес-показателей компании и стремится помогать команде принимать решения на основе данных. В нашей команде вам предстоит заниматься следующими задачами:  прогнозирование спроса и планирование смены исполнителей динамическое ценообразование повышение эффективности распределения заказов мультидоставка  Вам точно к нам если вы:  имеете опыт в рознице, онлайн проектах и сервисах, финтехе или консалтинге хорошо знаете математику и математическую статистику уверенно работаете в Python и пишете SQL запросы имеете опыт в построении моделей машинного обучение и выкатку их в продакшн автономны и самостоятельны способны понять бизнес задачу, переложить в мир данных и объяснить выводы простым языком имеете опыт работы в условиях высокой неопределенности и большого количества участников проекта  Мы предлагаем:  команду профи с богатым опытом в крутых технологичных проектах с европейской корпоративной культурой программа личного развития, включающая внешнее и внутреннее обучение удалённую работу, мы предоставим все необходимое годовое премирование на основании результатов оценки деятельности программу лояльности от Ленты и партнеров - скидки на товары сети, фитнес, и другие приятные бонусы ДМС, включающий стоматологию и возможность льготного страхования для членов семьи оформление по ТК РФ, полный спектр социальных льгот "
Data Scientist,https://hh.ru/applicant/vacancy_response?vacancyId=43507630,2021-07-07T19:19:37+0300,False,,,,От 3 до 6 лет,Полный день,SPSS Modeler;Hypersonic Sql;Big Data;Data Mining;Data Analysis;Spark;Hadoop;Data Scientist;,Tele2,Москва,"Data Scientist Ваши будущие задачи:  Построение предсказательных моделей определения склонности к покупке существующих продуктов и услуг компании и партнеров. Построение моделей выбора наилучшего места для вышек сотовой связи (Smart Capex), прогнозирование нагрузки на вышки (Smart Capacity). Гео-аналитика перемещения клиентов. Построение и поддержка сегментаций клиентов под разные бизнес задачи на основании транзакционных данных, финансовых показателей, результатов маркетинговых исследований и др. источников данных. Выработка рекомендаций по созданию новых продуктов и услуг (в том числе непубличных) на основании анализа текущего и будущего потребления клиентов в разрезе сегментов. Обогащение знаний о клиентах путем анализа данных о его поведении, потреблении, коммуникациях и пр. (обработка естественного языка, семантический анализ, классификация, и пр.) Построение моделей машинного обучения для проектов монетизации данных в рамках партнерских проектов (банки, контент провайдеры и др). Определение и предсказание вероятности внутреннего оттока клиентов, поиск фрода, анализ обращений в контактный центр. Проведение анализа взаимосвязи между абонентами (Social network analysis) с целью определения семей и сообществ, пользователей нескольких сим карт, клиентов с несколькими устройствами и пр.    Чтобы стать кандидатом, нужно иметь:  Высшее образование в области математики и статистики Дополнительное образование и курсы в области Data Sciencе: Coursera, ШАД и др. Отличное знание классических алгоритмов машинного обучения, понимание в какой задаче лучше применять какой ML алгоритм Отличное знание методик оценки качества моделей (AUC, Gini, Hit, Acuracy). Опыт реализации проектов в области анализа данных и машинного обучения Способность находить инсайты в данных и желание разобраться в сути процессов, которые эти данные обозначают Знание основ теории вероятности Уверенное владение Python и основными ML библиотеками (numpy, pandas, sklearn, lightgbm, catboost, и др.). Знание SQL на достаточно высоком уровне, опыт работы с Hive, Impala Опыт работы с Spark (PySpark) как плюс Опыт работы c Git Участие в соревнования на Kaggle как плюс Английский язык: intermеdiate.    Плюсы для вас:  У нас очень много петабайт данных и мощная инфраструктура. Возможность построить модель, которая улучшит опыт использования услуг компании сразу для миллионов абонентов. Интересная работа в быстроразвивающейся компании. Уникальная система обучения для каждого сотрудника на основе индивидуальных планов развития. Зеленый свет для новых идей и предложений: мы часто делаем то, на что другие не отваживаются. Возможности профессионального и карьерного роста. Индексируемая заработная плата, годовые бонусы. Полное соответствие ТК РФ. Расширенная медицинская страховка в России и за пределами страны. Компенсация затрат на мобильную связь. Дополнительные материальные выплаты (пособия при рождении ребенка, вступлении в брак и т.п.) Компенсация занятий спортом через год работы. "
Data Engineer/Data Analyst,https://hh.ru/applicant/vacancy_response?vacancyId=44249982,2021-07-21T09:59:01+0300,False,,,,От 1 года до 3 лет,Удаленная работа,SQL;Python;Celery;Async/await;SQLAlchemy;Kafka;,ЕВРАЗ,Москва,"ЕВРАЗ является вертикально-интегрированной металлургической и горнодобывающей компанией с активами в России, США, Канаде, Чехии и Казахстане. Лидер на рынке стального проката. Компания входит в ведущий индекс Лондонской Фондовой Биржи FTSE-100. Одна из главных целей компании – глобально цифровизовать свое производство. ЕвразТехника разрабатывает ИТ-системы для всех предприятий холдинга в России. Ключевые задачи:  Участие в проектах по цифровой аналитике Построение и оптимизация ETL скриптов, доставляющих данные от источников (базы данных, файлы, облако) до разрабатываемых, тестируемых и продуктивных систем Анализ источников данных и бизнес-требований Инженерная поддержка разработки систем анализа данных и машинного обучения Проектирование хранилищ данных Проработка архитектурных решений  Мы ожидаем, что у вас имеется:  Опыт в аналогичной должности от 1.5 лет Знание и опыт Python (также рассматриваются кандидаты с опытом работы на другом стеке, которые готовы обучиться Python) Знание и опыт использования библиотек pandas, numpy, sklearn, matplotlib Опыт использования Celery Знание и опыт использования SQL, СУБД (Oracle / MS SQL / PostgreSQL); Навыки работы с AirFlow   Плюсом будет являться:    Async/await SQL Alchemy Опыт работы с Kafka  Условия:  команда профессионалов, в кругу которых ты не будешь брошен один на один с проблемой; индивидуальный подход к профессиональному росту и развитию внутри компании; официальное трудоустройство с первого рабочего дня и &quot;белая&quot; заработная плата; индивидуальный рабочий режим в зависимости от личных потребностей; участие в конференциях различного уровня, лабораториях, помощь и поддержка в научных проектах;  Мы благодарны за внимание к вакансиям нашей компании.  "
