vacancy,url,created,has_test,salary_from,salary_to,currency,experience,schedule,skills,employer,area,description
Python Developer,https://hh.ru/applicant/vacancy_response?vacancyId=42516416,2021-08-03T11:27:25+0300,False,,,,От 1 года до 3 лет,Полный день,Python;Математическая статистика;MySQL;PostgreSQL;Flask;Django Framework;REST;,Цифровое проектирование,Санкт-Петербург,"Компания «Цифровое проектирование» разрабатывает технологические решения для моделирования и оптимального проектирования для нефтегазовой отрасли. О нас: Наши алгоритмы умеют делать первоначальные версии чертежей для различных объектов инфраструктуры, например, сетей дорог, трубопроводов, линий электропередач, крупных промышленных объектов. Это позволяет инженерам не только уменьшить большой объем ручного труда, но и в процессе работы неплохо сэкономить, так как мы учитываем большое количество деталей: рельеф и топографию, стоимость строительства и эксплуатации, существующую инфраструктуру, физику процессов и тд. Решаемые задачи:   Оптимизация стоимости строительства сетей трубопроводов, дорог и линий электропередач на месторождении;   Оптимизация размещения оборудования внутри промышленного объекта для уменьшения стоимости строительства (ГенПлан);   Оптимизации логистических сетей и графиков поставки для строительства и эксплуатации объектов инфраструктуры;   Создание нейронных сетей для распознавания спутниковых снимков.   Мы успешно завершили ряд проектов и у нас их стало еще больше.Если тебе интересно попробовать себя в задачах, где математические идеи превращаются в решения, меняющие подход к строительству масштабных сооружений — welcome :) Технологический стек: Разработку ведем на Python 3.7+, для API используем REST/GraphQL, пишем web-сервисы на FastAPI, взаимодействуем с БД (Postgres) через SQLAlchemy, пакеты делаем с помощью poetry, сервисы собираем в docker-контейнеры, любим и уважаем юнит-тесты (pytest), функциональное тестирование (и BDD) делаем через behave, code review в GitLab-e, там же и CI/CD c автоматическим запуском тестов и линтерами. Работа организована в кросс-функциональных командах, есть QA, фронтендеры, аналитики, UX-проектировщики, совмещаем SCRUM и канбан подходы. Экспериментируем с Rust/С++ для оптимизации вычислений. Обязанности:   Разработка программных сервисов;   Участие в проектировании;   Разработка инструментов для проведения исследований;   Code Review;   По желанию участие в исследованиях.   Обязательные требования:  Знание стандартной библиотеки (itertools, functools) Python 3, понимание того, как работает multithreading vs multiprocessing; Опыт работы с базами данных (Postgres). Знание особенностей применения ORM (SQLAlchemy) при разработке многопоточных приложений;  Опыт разработки REST-сервисов с использованием фреймворков типа Flask/Django.   Будет плюсом:   Физико-математическое или техническое образование.   Опыт решения технологических, инженерных или математических задач.   Условия:   Профессиональный и позитивный коллектив.   Интересные задачи и возможность профессионального роста.   Гибкая премиальная система.   Комфортный офис в шаговой доступности от метро.   Компенсация питания.   ДМС.    "
Python разработчик,https://hh.ru/applicant/vacancy_response?vacancyId=46066392,2021-07-07T20:54:58+0300,False,60000,200000,RUR,Нет опыта,Полный день,,БАРС Груп,Томск,"Наша команда разрабатывает крутой продукт автоматизации кадрового учета и бухгалтерской деятельности в большой дружной компании БАРС Груп. Особой гордостью нашей команды является то, что помимо внешних крупных клиентов мы сами используем свой продукт. Процесс разработки включает в себя несколько потоков от решения инцидентов до изобретения собственных инструментов и рефакторинга (скучно здесь никогда не бывает), двухэтапное код-ревью (индусский код никому не нужен), автоматическое тестирование. Мы пишем высоконагруженное приложение и решаем задачи, которых вы не встретите в 80% других django-проектов. Команда распределена по разным городам, но мы часто проводим вместе время на мероприятиях и иногда даже ездим в путешествия, ежедневно созваниваемся. У нас вы сможете перенять опыт профессионалов, которые более 5 лет развиваются в данном стеке. Работать можно как из офиса, так и из дома под теплым пледом.   На техническом собеседовании мы ожидаем:   Опыт работы от года на Python   Опыт работы с Django;   Опыт работы с СУБД PostgreSQL;   Понимание работы контейнеров Docker, Docker Compose;   Знание ООП и структур данных;   Понимание работы web-запросов, nginx, распределенных систем;   Знание JavaScript (приветствуется опыт в ExtJS);   Наш стек:   Python 3.8   Django 2.2   Postgresql 13   ExtJS   rabbitmq   redis   git   jira   confluence   jenkins   Мы предлагаем:   Комфортный офис и возможность удаленной работы;   Позитивную атмосферу, молодой коллектив;   Широкие возможности профессионального и карьерного роста;   Официальное трудоустройство, &quot;белую&quot; зарплату, регулярно повышающаяся по гибкой системе грейдов и аттестаций;  "
Python Fullstack Developer (СберЗвук Бизнес),https://hh.ru/applicant/vacancy_response?vacancyId=45307921,2021-07-30T10:46:46+0300,False,,,,От 1 года до 3 лет,Полный день,,СберЗвук,Санкт-Петербург,"Это что-то новое. СберЗвук для бизнеса — новое направление в аудиостриминге. Мы создаём музыкальную атмосферу в заведениях, чтобы бренды звучали красиво, увеличивали продажи и нравились людям. И для этого нам нужны профессионалы. О продукте. В нашем сервисе можно создать кастомный плейлист для любого бизнеса с помощью умных алгоритмов. Они распределят музыку по заданным параметрам и сформируют готовый поток. В личном кабинете для бизнеса есть планировщик рекламы, хранилище аудиофайлов и настройщик плейлиста. Кроме этого, мы собрали базу знаний, которая помогает разбираться в аудиомаркетинге даже новичкам, далёким от музыки и брендинга. И мы знаем, что сделаем ещё больше.     Кого мы ищем. Сейчас мы расширяем команду разработки и ищем fullstack-разработчика для развития внутренних сервисов продукта. Если хотите помогать бизнесу пользоваться качественной музыкой и быть причастным к созданию музыкального IT-продукта - присоединяйтесь! Наш стек:  backend: Django, GraphQL, asyncio, PostgreSQL, ElasticSearch, ClickHouse, Redis frontend: React+redux  Чем предстоит заниматься:   Активно участвовать в создании и развитии программных продуктов (музыкальный стриминг для бизнеса)   Решать сложные задачи и принимать технические и экспертные решения в составе команды   Мы очень хотим познакомиться, если у тебя есть:  Опыт разработки под Python3 / Django Опыт работы c asyncio / aiohttp Опыт работы с React  Работа у нас - работа в удовольствие:  Офис в историческом центре Санкт-Петербурга Гибридный график работы (пару дней в неделю в офисе, остальные дома) ДМС с первого рабочего дня (пакет Премиум, включая клиники &quot;Скандинавия&quot;) Работа над собственным продуктом в музыкальной индустрии : присоединившись к нам, ты примешь участие в развитии продукта, которым пользуются миллионы Вписки на концерты и мероприятия 50% компенсация сервиса психологических консультаций &quot;Ясно&quot; Компенсация обучения, профильные митапы Высокая инженерная культура и драйвовая команда. Мы все еще - малый бизнес! Нет излишней бюрократии. Вопросы решаются быстро, проекты реализуются быстро Банально, но факт: у нас белая зарплата и оформление по ТК РФ "
Middle Python Developer,https://hh.ru/applicant/vacancy_response?vacancyId=46738281,2021-08-03T11:49:58+0300,False,,,,От 1 года до 3 лет,Полный день,Python;PostgreSQL;Linux;Mac Os;C/C++;,Тинькофф,Нижний Новгород,"Обязанности:  Участие в развитии платформы для текстовых каналов коммуникации с клиентами. Включает в себя live-чат, мессенджеры (Telegram, WhatsApp, Viber, Slack), соц. сети (Вконтакте, Facebook и пр.); Обеспечение высоких требований к нагруженности и отказоустойчивости платформы;  Требования:  Отличное знание Python (3 и 2.7). Опыт промышленной разработки на Python от трех лет; Опыт многопоточного программирования; Опыт асинхронного программирования; Опыт работы и отличное знание фреймворков FastApi, Flask; Опыт работы с реляционными СУБД (PostgreSQL); Опыт работы с apache kafka Опыт построения распределённых высоконагруженных сервисов; Знание и применение паттернов проектирования.  Приветствуются:  наличие собственных разработок в open source; опыт разработки на Go, Scala; опыт работы с PyPy;  Бонусы  Белая заработная плата, размер которой обсуждаем индивидуально на собеседовании; Компенсация питания или парковочное место; Современный офис в БЦ Лобачевский Плаза в центре Нижнего Новгорода; Гибкий рабочий график с началом работы с 8:00 до 11:00; ДМС + стоматология; Компенсация 50% на спорт; Хорошо оборудованное рабочее место на выбор (Mac/Win/Linux, Notebook/PC); Ежегодный ассесмент, пересмотр заработной платы; Участие в конференциях, cофинансирование обучения; Скидка 30% на КАСКО в СК Тинькофф; Специальные условия по вкладам Тинькофф. "
Разработчик Python в команду HR сервисов,https://hh.ru/applicant/vacancy_response?vacancyId=46163868,2021-07-12T14:04:59+0300,False,,,,От 1 года до 3 лет,Полный день,Python;Linux;Git;PostgreSQL;MySQL;Pytest;RabbitMQ;Celery;REST;Flask;,Selectel,Санкт-Петербург,"Команда HR-сервисов и портала Selectel занимается разработкой функциональности ежедневно используемой большинством сотрудников. Мы делаем вклад в успех компании, создавая качественные сервисы, которые позволяют нашим коллегам комфортно выполнять свои обязанности, мотивируя их, помогая развиваться и достигать поставленных целей!  Мы хотим, чтобы качество функционала продолжало расти и он быстро реализовывался, поэтому мы находимся в поиске тебя - опытного разработчика, готового, эффективно решать интересные задачи вместе с нами! Почему у нас классно работать   Мы создаем с нуля много новых сервисов и стараемся использовать современные технологии и практики разработки, у нас почти нет легаси =)   Мы открыты к новым идеям и решениям, поэтому у тебя будет возможность привносить что-то свое и влиять на продукт   У тебя будет возможность быстро получать фидбек от пользователей и чувствовать свой вклад в общее дело   Небольшая уютная команда (до 6 человек), где мы ценим индивидуальный вклад каждого и можем быстро принимать решения   Задачи на этой позиции   Разрабатывать сервисы и API для корпоративного портала   Поддерживать и развивать текущие сервисы портала, такие как: “магазин”, “новости”, “сотрудники”, “геймификация”, “ревью”   Проводить анализ метрик, оптимизацию и рефакторинг сервисов   Взаимодействовать с коллегами: участвовать в код-ревью, давать экспертную оценку, проводить анализ требований   Наши ожидания от кандидата   Опыт работы со стеком: Python &gt;3.5 (мы используем 3.9) Flask, PostgreSQL, RabbitMQ, Celery, SQLAlchemy, Redis, Docker, Kubernetes   Умение строить и оптимизировать сложные SQL-запросы   Умение писать unit-тесты c использованием pytest   Опыт работы с ОС семейства Linux   Понимание микросервисной и REST архитектур   Опыт разработки с учетом постоянно обновляющихся требований   Умение работать в команде и разбираться в чужом коде   Будет плюсом   Опыт работы с FastAPI   Опыт работы с GitLab CI   Опыт работы с системами мониторинга и сбора метрик: Sentry, Grafana, Prometheus   Знание других языков программирования (Go, PHP)   Понимание спецификации OpenAPI (Swagger)   Опыт разработки корпоративных порталов   Про условия работы    Официальное оформление, белая зарплата   Годовая премия по результатам работы до 15% от суммарного оклада за 12 месяцев   Релокационный бонус при переезде   Бесплатные обеды и кофе-брейки   Гибкое начало рабочего дня (до 12:00)   10 минут пешком от м. Московские ворота, своя парковка (и для велосипедов тоже)   Про здоровье и спорт   Ежемесячная надбавка за некурение   ДМС + стоматология + офисный врач   Доступ к психологическим консультациям: онлайн, в офисе или кабинете психолога   50% оплата абонемента в фитнес-клуб   Спортивные мероприятия (турниры по пейнтболу, картингу, «Гонка героев», киберспорт)   Аренда залов для футбола на газоне, пляжного волейбола, йога в офисе   Офисный душ   Про развитие   От 50% до 100% оплаты обучения английскому, 50% — испанскому, еженедельные бесплатные разговорные клубы с носителями английского языка   Внутренние обмены знаниями: lightning &amp; thunder talks   Персонализированный план обучения, возможность участия в конференциях по всему миру   Онлайн-библиотека Alpina Digital   Про досуг    Образовательные мероприятия (мастер-классы, лекции про вселенную или по психологии, квизы и многое другое)   Походы в кино на фильмы про динозавров и трансляции фильмов в собственном конференц-зале   PlayStation VR zone, кикер и настольный теннис  "
"Ведущий ИТ-инженер (Python, Go)",https://hh.ru/applicant/vacancy_response?vacancyId=46647743,2021-07-30T09:59:38+0300,False,,,,От 1 года до 3 лет,Гибкий график,Python;Go;,Сбербанк,Москва,"Информация о проекте Команда продукта проверки здоровья сервисов АС трайба SberWorks ищет Python и Go разработчика. Описание команды Мы — команда в трайбе SberWorks. Мы создаём и поддерживаем комплекс инструментов для проверки здоровья сервисов АС на интеграционных полигонах, с целью сделать процесс интеграционного тестирования решений трайбов более быстрым и удобным. Каждый участник команды вносит свой вклад в развитие продукта, влияет на выбор стека технологий, принимает участие в решении важных вопросов. Мы ожидаем, что Вы:  Имеете опыт работы не менее 2 лет; Имеете высшее образование (желательно в математике, информатике или схожих областях); Хорошо знаете Python и Go Участвовали в создании и развертывании REST API Работаете по протоколу HTTP СУБД (мы используем СУБД PostgreSQL) Работали с форматом данных JSON Знаете Git Желание находить новые решения, осваивать новые технологии.  Будет здорово, если вы:  Знаете Groovy; Знаете контейнерные технологии (e.g. Docker, Kubernetes, Openshift); Знакомы DevOps: Ansible  Вам предстоит:  Заниматься разработкой тестов для продукта &quot;мониторинг здоровья приложений&quot; (научим) Дорабатывать продукт &quot;мониторинг здоровья приложений&quot; по пожеланиям заказчика, в составе распределенной продуктовой команды.    Работа у нас — это:  команда профессионалов, готовых поддержать ваши инициативы; мощное железо, макбук, дополнительные мониторы и всё, что нужно для продуктивной работы; возможность работы с новыми технологиями; обучение за счёт компании; гибкий график с возможностью удаленной работы ДМС; прозрачная система бонусов и премий, достойная зарплата. "
Python Developer,https://hh.ru/applicant/vacancy_response?vacancyId=46390849,2021-07-30T20:42:17+0300,False,,,,От 1 года до 3 лет,Полный день,Python;JavaScript;Linux;,Emlid,Санкт-Петербург,"Мы — продуктовая компания. Создаём стильное и надёжное профессиональное оборудование для высокоточных измерений. С помощью наших устройств по всему миру создаются карты и цифровые модели местности, ведутся археологические раскопки, проводятся научные исследования. Мы сами проектируем электронику и механику, продумываем дизайн. Создаем программное обеспечение, мобильные приложения и облачный сервис. Мы активно общаемся с нашими пользователями и регулярно получаем фидбек. Это вдохновляет нас совершенствовать продукты и сервис. Подробнее о продуктах и сферах применения можно узнать на официальном сайте и в социальных сетях (Instagram, Facebook, Twitter). У нас молодая команда, и сейчас нас больше 90 человек. Нас объединяет исследовательский интерес, вовлечённость в задачи и желание сделать максимум. Ценим самостоятельность и личную ответственность. Регулярно даем друг другу обратную связь. Мы дорожим сложившейся внутренней культурой. Будем рады видеть в команде тех, кто готов двигаться вперёд, разделяя наши ценности и подход к работе. Мы ищем разработчика, который присоединится к команде системного программирования и будет заниматься расширением и поддержкой нашего приложения ReachView 2 для взаимодействия пользователей с приёмниками через веб-интерфейс. Задачи:  разработка новых и доработка существующих компонентов веб-приложения; покрытие кодовой базы тестами; поддержка REST и WebSocket API.  Требования:  от 1 года опыта коммерческой разработки; уверенное знание Python; базовые знания Javascript, CSS, HTML; опыт написания приложений с клиент-серверной архитектурой; опыт работы с Linux; владение системой контроля версий Git.  Будет плюсом:  понимание принципов работы ОС и сетевых технологий; знакомство с хотя бы одним из веб фреймворков — Flask, Django, Tornado; опыт работы с одним из фреймворков — Vue.js, React.js, Angular.js (мы используем Vue + Vuex); знание Sass/Scss, Less или подобных; опыт написания тестов; знание английского языка на уровне Intermediate и выше.  Мы предлагаем:  полностью официальное оформление и белую з/п. Мы улучшаем ТК там, где это возможно: компенсируем 100% оплату за первые 5 дней больничного и доплачиваем разницу до полного оклада в месяце, в котором сотрудник уходит в отпуск; свободное начало рабочего дня (с 9 до 12); всю необходимую технику; просторный офис с панорамным видом на город; занятия английским в группах и книги за счет компании; ДМС со стоматологией, телемедициной и страховкой для путешествий; разумный подход к совещаниям и бюрократии; командные мероприятия: каждую последнюю пятницу месяца мы собираемся в офисе или онлайн, слушаем лекции и общаемся друг с другом, летом и зимой ездим за город, проводим ежегодную внутреннюю конференцию. "
Разработчик Python (Backend),https://hh.ru/applicant/vacancy_response?vacancyId=46055491,2021-07-07T14:43:46+0300,False,200000,,RUR,От 3 до 6 лет,Удаленная работа,Python;PostgreSQL;MySQL;SQL;ООП;Linux;JavaScript;Unit Testing;Bash;,TopHunter,Казань,"Наш партнёр - компания-разработчик облачного сервиса в области цифровизации работы с кадрами, предоставляющего инструменты удаленного найма, обучения и среду для дистанционной работы. Компания зарегистрирована в Объединённых Арабских Эмиратах, а также есть офисы в Лондоне и Москве. В связи с открытием нового проекта мы ищем Разработчика Python. Задачи:  Анализ бизнес-требований; Участие в совместных обсуждениях архитектуры проекта;  Разработка backend части веб-интерфейса для пользователей системы;   Разработка модулей интеграции с внешними сервисами компаний-партнёров;   Разработка отчётов с агрегированными и консолидированными данными;   Разработка API для мобильных приложений;   Написание юнит тестов и документации.   Мы ждём от Вас:  Высшее профильное образование; Опыт разработки на Python 3 не менее двух лет; Понимание принципов ООП и SOLID;  Знание SQL (MySql / MariaDB , PostgreSQL);   Опыт работы со Swagger / Open API;   Опыт работы с потоковым видео и аудио (WebRTC);   Опыт разработки на Javascript;  Опыт разработки под AWS / Google Cloud / Azure.  Условия:  Контракт с иностранной компанией (долгосрочное сотрудничество); График: 5/2, полностью удаленно. Раз в каждую неделю будут производиться очные встречи подведения итогов в коворкинге в центре Москвы рядом с метро; Стабильная долларовая заработная плата и ежеквартальные бонусы; Возможность получить опыт работы в международном бизнесе, освоить практические навыки профессиональной коммуникации на английском языке. "
"Senior Python Developer, Media Distribution Platform",https://hh.ru/applicant/vacancy_response?vacancyId=44312247,2021-07-30T09:34:35+0300,False,,,,От 3 до 6 лет,Гибкий график,,DataArt,Санкт-Петербург,"About the vacancy Our client is a movie, music, and music video distributor. The company signs agreements for the distribution of media content to large and small (indie) labels via various platforms (e.g. YouTube, Spotify, Pandora, etc.) These platforms have various technical requirements. The need to meet these requirements and related business processes leads to significant labor efforts in the IT industry. At present, a quarter of all employees of our client are technical experts. DataArt specialists determine the needs of the concerned parties and help improve the IT systems of the client. The set of technological tools has to be up to date so that every system can be adapted to the constantly changing requirements of the media industry. The current team size is about 30 people. DataArt team includes back-end and front-end developers, devops engineers, QA, designers and project managers. Every new development is split into subprojects, which are assigned to a particular team. These subprojects are small that typically take 2-6 weeks for the team of 3-4 software engineers to implement. The client tends to stay on a cutting edge of technology, uses the latest language/library versions, AWS and 3d-party services. We are looking for a person that has experience delivering robust applications using web technologies (Python) and is ready to develop new tools &amp; systems. Responsibilities  Work with the company executives to define goals, strategies, outcomes, resources, and timelines Ensure clean, maintainable code following best practices (unit testing, source control, continuous integration, automation, design patterns, etc.) Drive the team as you design &amp; develop rapid prototypes of the web-based, mobile-friendly and/or back-end applications to enhance the cross-functional business processes &amp; customer experience Debug code, perform code reviews, and troubleshoot problems, leveraging your analytical problem-solving skills Help grow the business by identifying new opportunities, proposing high-quality solutions, and outlining technical specifications  Must have  Executive presence and the confidence to manage senior relationships internally and with the customer Expertise with Flask and Python with a strong emphasis on testing and documentation Have worked with modern client-side/API technologies such as ReactJS and React Native Have developed microservices based on the Flask framework and third-party APIs Experience developing with cloud platforms such as AWS, etc. Solid interpersonal skills, technology expertise, with a demonstrated ability to lead both projects and teams Spoken English  DataArt offers   Professional Development:— Experienced colleagues who are ready to share knowledge;— The ability to switch projects, technology stacks, try yourself in different roles;— More than 150 workplaces for advanced training;— Study and practice of English: courses and communication with colleagues and clients from different countries;— Support of speakers who make presentations at conferences and meetings of technology communities.     The ability to focus on your work: a lack of bureaucracy and micromanagement, and convenient corporate services;   Friendly atmosphere, concern for the comfort of specialists;   Flexible schedule (there are core mandatory hours), the ability to work remotely upon agreement with colleagues;   The ability to work in any of our development centers.        "
Middle Python developer (релокация в Сочи),https://hh.ru/applicant/vacancy_response?vacancyId=45555166,2021-08-02T11:10:07+0300,False,150000,,RUR,От 1 года до 3 лет,Полный день,Python;jQuery;PostgreSQL;Django Framework;Nginx;SQL;,"Привет, Интернет",Санкт-Петербург,"Middle Python developer (релокация в Сочи) Привет, кандидат! Мы разрабатываем крутой сервис интерактивной телефонии zvonok.com.В нашу команду ищем Python - разработчика (Middle-уровня). Проект сложный и очень интересный. Вы получите опыт живой бизнес-разработки (вся обратная связь поступает моментально), опыт работы с высоконагруженными системами, практику командной работы с применением современных инструментов и подходов. Вакансия в Сочи, удалённая работа невозможна. Иногородних кандидатов приветствуем, помогаем с переездом: оплачиваем билет и предоставляем квартиру на первый месяц.   Почему именно мы?  У нас действительно интересно работать; Все наши сотрудники - профессионалы своего дела; Гарантируем быстрый профессиональный рост; Наш офис находится в самом центре Сочи (рядом транспорт, море и общепит); Мы предлагаем официальное трудоустройство, оплачиваемые отпуск и больничный; У нас дружный коллектив, интересная корпоративная жизнь, PlayStation и пицца по пятницам; В вашем распоряжении собственный корпоративный катер для прогулок по морю.    Обязанности:  Разработка back-end части (в основном);    Требования:  Опыт разработки на Python; Базовые знания Linux; Понимание, как писать оптимальные запросы к БД; jQuery; Желание учиться и развиваться.    Будет плюсом:  Глубокие знания Linux; Применение кеширования; Знание технологий Nginx, PostgreSQL, Tarantool; Практика применения VueJS; Опыт работы с Docker; Понимание принципов параллельного программирования; Опыт работы с IP-телефонией (Asterisk, FreeSwitch, Kamailio).    Условия:  Зарплата на старте - 150 000 руб на руки; Работа в центре Сочи в комфортном офисе; 5-и дневная рабочая неделя; Официальное трудоустройство, белая зарплата; Свободных график (в пределах разумного); Нет бюрократии. "
Python разработчик,https://hh.ru/applicant/vacancy_response?vacancyId=46066393,2021-07-07T20:54:58+0300,False,60000,200000,RUR,Нет опыта,Полный день,,БАРС Груп,Мурманск,"Наша команда разрабатывает крутой продукт автоматизации кадрового учета и бухгалтерской деятельности в большой дружной компании БАРС Груп. Особой гордостью нашей команды является то, что помимо внешних крупных клиентов мы сами используем свой продукт. Процесс разработки включает в себя несколько потоков от решения инцидентов до изобретения собственных инструментов и рефакторинга (скучно здесь никогда не бывает), двухэтапное код-ревью (индусский код никому не нужен), автоматическое тестирование. Мы пишем высоконагруженное приложение и решаем задачи, которых вы не встретите в 80% других django-проектов. Команда распределена по разным городам, но мы часто проводим вместе время на мероприятиях и иногда даже ездим в путешествия, ежедневно созваниваемся. У нас вы сможете перенять опыт профессионалов, которые более 5 лет развиваются в данном стеке. Работать можно как из офиса, так и из дома под теплым пледом.   На техническом собеседовании мы ожидаем:   Опыт работы от года на Python   Опыт работы с Django;   Опыт работы с СУБД PostgreSQL;   Понимание работы контейнеров Docker, Docker Compose;   Знание ООП и структур данных;   Понимание работы web-запросов, nginx, распределенных систем;   Знание JavaScript (приветствуется опыт в ExtJS);   Наш стек:   Python 3.8   Django 2.2   Postgresql 13   ExtJS   rabbitmq   redis   git   jira   confluence   jenkins   Мы предлагаем:   Комфортный офис и возможность удаленной работы;   Позитивную атмосферу, молодой коллектив;   Широкие возможности профессионального и карьерного роста;   Официальное трудоустройство, &quot;белую&quot; зарплату, регулярно повышающаяся по гибкой системе грейдов и аттестаций;  "
Разработчик средств автоматизации (Python),https://hh.ru/applicant/vacancy_response?vacancyId=45889797,2021-07-30T13:14:04+0300,False,,,,От 1 года до 3 лет,Полный день,Docker;Linux;PostgreSQL;Python;Git;,Безопасная информационная зона,Москва,"BI.ZONE создает сложные и полезные решения, которые помогают бороться с киберпреступниками и защищать организации и людей по всему миру от угроз в онлайне. Мы разрабатываем IT-продукты разных классов: от мобильных приложений до сложных платформ, в основе которых лежат методы машинного обучения. Например, ты можешь присоединиться к команде разработчиков антифрода — платформы, изучающей подозрительное и нетипичное поведение пользователей в сети и пресекающей мошеннические действия, или Mobile Security — встроенной защиты мобильного приложения от взлома и вывода денег. Благодаря таким решениям жизнь десятков миллионов людей становится лучше и безопаснее. Проект: собственное решение на стыке сетевых технологий и продуктов в области безопасности Подразделение: Направление разработки и эксплуатации облачной платформы кибербезопасности Что предстоит делать:  Развитие собственного Deployment Framework на Python Развитии средств автоматизации запуска и резервирования компонентов продукта (базы данных, микросервисы) Развитие и поддержка внутреннего toolchain (autotools, make, cmake) Участие в проектировании и модернизации архитектуры платформы Автоматизация процессов поддержки и мониторинга  Особенности проекта:  Мы глубоко разбираемся в сетях и безопасности как на программном, так и на аппаратном уровне Мы понимаем и разделяем подходы SRE Вся инфраструктура платформы построена на принципах IaC Мы поддерживаем интерес сотрудников к современным технологиям и любые инициативы в рамках развития проекта При отсутствии отдельных знаний у кандидата - во внимание также принимается желание разобраться и научиться Мы считаем, что способность к коммуникации с командой - не менее важный навык, чем технические знания  Что нужно знать на практике:  Понимание архитектуры операционной системы GNU Linux Контейнеризация на базе docker, CLI утилиты docker, docker-compose, а также библиотеки для работы с docker API (Python и/или Go) Cистемы виртуализации на базе гипервизоров VMware ESXi/Qemu(KVM) Глубокое понимание сетевой модели OSI и принципов работы основных транспортных протоколов. Понимание и опыт анализа сетевых проблем. Понимание принципов клиент-серверного взаимодействия (HTTPS, REST API, Websockets). Принципы отказоустойчивой работы баз данных, как минимум PostgreSQL Возможности L7 балансировщиков, как минимум, Nginx Понимание CI/CD пайплайна, GitlabCI Общие принципы работы протоколов шифрования и построения PKI инфраструктуры  Будет плюсом:  Опыт работы с libvirt, lxc, podman Опыт настройки MongoDB, RabbitMQ, Redis Понимание принципов работы SELinux/AppArmor Стек Prometheus - Victoriametrics - Grafana Решения по сбору, хранению и поиску событий Знание и опыт работы с k8s и особенно с различными CNI плагинами Опыт работы с Terraform (и другими продуктами HashiCorp)  Что ждет тебя в BI.ZONE:  Гибкий график  Никто не следит, когда сотрудник садится за компьютер, сколько часов проводит в офисе, как часто работает удаленно.  Свобода от бюрократии  В BI.ZONE процессы ориентированы на человека, а не человек на процессы, и мы делаем все возможное, чтобы нашим сотрудникам было комфортно.  Работа в команде крутых экспертов  Квалификация наших экспертов подтверждена сертификатами мирового уровня по кибербезопасности (CISSP, CISA, CISM, GISCP), компьютерной криминалистике (GCFE, GCFA, GREM), анализу защищенности (CREST, OSCP, OSCE, LPT), безопасности сетей (CCNP, CCDP).  Возможности для карьерного роста  Многие наши рядовые сотрудники стали руководителями команд и даже подразделений."
