vacancy,url,created,has_test,salary_from,salary_to,currency,experience,schedule,skills,employer,area,description
Python Разработчик (machine learning),https://hh.ru/applicant/vacancy_response?vacancyId=46017272,2021-07-19T13:10:40+0300,False,,,,От 3 до 6 лет,Полный день,Python;MATLAB;C++;Statistica;Mathcad;IoT;,Лаборатория Касперского,Москва,"Проект - Kaspersky MLAD (Machine Learning for Anomaly Detection) - система раннего обнаружения аномалий. – машинное обучение для обнаружения аномалий в данных телеметрии промышленных объектов и интернета вещей (IoT) Число атак на промышленные системы продолжает расти.С развитием промышленного интернета вещей поверхность атаки на промышленные объекты будет только увеличиваться. Обязанности:    Разработка модулей системы. Разработка моделей машинного обучения для объектов заказчиков. Исследование и разработка алгоритмов обработки данных.  Требования:  Python, Tensorflow, Keras - на высоком уровне, продемонстрированном в конкретных проектах Хорошая математическая подготовка. Уверенные знания различных архитектур нейронных сетей. Опыт участия в проектах с интенсивным использованием нейросетевых технологий и машинного обучения. Высшее образование  Желательно:  Опыт работы с машинным обучением по данным многомерных временных рядов С++ "
Machine Learning Intern,https://hh.ru/applicant/vacancy_response?vacancyId=46168025,2021-07-12T15:24:30+0300,False,,,,Нет опыта,Гибкий график,C++;Английский язык;,Intel Corporation,Москва,"We care about the health and wellbeing of our employees, therefore during these unprecedented times we’ve made the decision to transition all work to virtual. Interviews will be conducted virtually, so you will be able to successfully go through all the hiring stages without visiting our on-site campus. Intel is taking all the necessary measures to provide the resources required to work from home: laptops, monitors and others. As you know, the coronavirus has interrupted normal life everywhere, but we are doing our best to make sure you feel as welcome as possible during this virtual experience.Job DescriptionOur group develops software for Big Data and Machine Learning and one of them is a modular platform for distributed data analytics software. The platform is responsible for execution of the software on single CPU node and further distribution on cluster and/or in a cloud with minimum changes in the software. Candidate will participate in developing of different parts of the platform such as user public API, execution engines (incl. GPU), support for cloud execution etc.QualificationsC/C++, strong knowledge of data structures and algorithmsGood knowledge of EnglishAdditional qualifications will be a great advantage:PythonParallel programming modelsData analytics libraries (Numpy, pandas)"
Middle Machine Learning Engineer,https://hh.ru/applicant/vacancy_response?vacancyId=45675111,2021-06-23T12:28:53+0300,False,,,,От 3 до 6 лет,Гибкий график,PyTorch;Python;Deep Learning;Blender 3D;Pandas;,Голубева Зоя Владимировна,Москва,"Привет! Мы молодая, опытная, творческая и амбициозная команда PHYGITALISM  Мы ищем ML специалиста, с богатым опытом production-разработки и желанием работать в области исследований и разработок (R&amp;D), чтобы стать частью перспективного и бурно развивающегося направления 3D ML (область на стыке ML, CV и компьютерной графики), создавать крутые приложения и проводить исследования в этих областях. У нас много разных устройств: шлемы виртуальной и смешанной реальности, RGB-D сенсоры, LiDAR-камеры и т. п. Есть возможности делать экспериментальные прототипы на стыке различных технологий. Наша команда работает над проектами, в которых применяются как классические алгоритмы машинного обучения, так и самые современные подходы глубокого обучения. Мы любим сложные и необычные задачи: 2D-to-3D, text-to-scene, scene understanding, 3D GAN, 3D reconstruction, 3D point cloud analyze, DeepFakes; а наши решения основываются на самых разных архитектурах: CNN, Transformer, GNN, GAN, AE. Мы развиваем культуру исследовательской лаборатории, где уделяем большое количество времени на исследования современных подходов для создания новых и уникальных решений в работе с неевклидовыми данными и не только, и надеемся, что кандидат также вдохновится и полюбит нашу работу. Для нас главное – это смотреть в одном направлении и представлять технологическое будущее. Что делать:    Создавать проекты в области 3D ML: обработка, анализ и генерация 3D данных. Предстоит работать как с реальными данными, так и синтетическими.   Изучать state-of-the-art статьи, проекты, решения в области 3D ML, выделять рабочие и перспективные подходы, экспериментировать с ними   Разрабатывать собственные архитектуры в области 3D ML или улучшать существующие для решения задач в проектах и, возможно, при разработке собственного продукта   Писать статьи, научные и популярные, на русском и английском языке в журналы и интернет порталы, выступать на конференциях (по желанию)   Подробнее ознакомиться с 3DML:   https://habr.com/ru/company/itmai/blog/503358/   https://medium.com/phygitalism/3d-ml/home   https://phygitalism.com/masters-program/ (видеолекции)   Требования:   Знание основ Deep Learning и современных подходов. Особенно важны подходы для работы с 3D данными (меш, облако точек и прочее): сегментация, классификация, фильтрация, генерация и т.д.   Опыт работы в области DL не менее 2 лет   Уверенное владение Python 3 и PyTorch   Умение настроить весь цикл от предобработки данных до тестирования модели   Знание основ компьютерной графики: способы представления и преобразования 3D данных (полигональные модели, облако точек и т.д.)   Базовая алгоритмическая подготовка в области информатики   Опыт работы с Linux, Docker, Git   Технический английский (чтение документации/ статей и общение на уровне не ниже Intermediate)   Будет плюсом:   Опыт работы на проекте, в котором присутствовали 3D данные для анализа   Наличие профильного математического образования   Опыт работы с библиотеками анализа 3D данных (PCL, Open3D и прочее)   Опыт работы с PyTorch 3D/Geometric, PyTorch Lightning, TensorFlow   Знание основ C/C++   Умение писать многопоточный код   Опыт работы с DVC (data version control) или другой аналогичной системой   Опыт работы с инструментами отслеживания экспериментов и их воспроизводимостью (Weights &amp; Biases, Tensorboard и т.д.)   Любые другие знания и опыт работы в области 3D и 2D   Наличие статей по теме математического моделирования, машинного обучения, 3D графике   Немного о том, чем мы занимаемся:    Более 5 лет реализовываем мультимедийные проекты   Разрабатываем технологические продукты для бизнеса   Проводим исследования в области человеко-машинного взаимодействия   Пропагандируем собственную фиджитал философию   Работаем с технологиями:   ML (технологии машинного обучения и искусственного интеллекта) – PyTorch, PyTorch3D, PCL, Open3D, Trimesh, Docker, Jupyter, DVC   XR (виртуальная, дополненная и смешанная реальности) – Unity3D, ARKit, ARCore, ARFoundation, Vuforia, SteamVR, Magic Leap, Oculus, MRTK   CG (компьютерная графика) – Unity3D, Blender, Substance Painter, Substance Designer, Marmoset, Photoshop, After Effects   Как мы работаем:   Нас 30 человек – команда работает в Москве и удаленно распределена по России и Украине   У нас действительно гибкий график   Решаем сложные и интересные задачи, которые иногда никто не решал   Одними из первых тестируем новые девайсы   Мы против офисной культуры. У нас дружная амбициозная команда и семейная обстановка   Стараемся работать по Agile   Совместные обеды / частые вечеринки   Совместные недельные сезонные выезды на рабочие каникулы   Индивидуальные занятия английскому языку на платформе Skyeng   Внутренние обучающие мероприятия по разным направлениям   Много свободы и творчества, а также личной ответственности :)   Если вам интересно, то присылайте рассказ о себе и своем опыте. Мы будем рады, если у вас есть портфолио опубликованных проектов."
Machine Learning Engineer (Python),https://hh.ru/applicant/vacancy_response?vacancyId=46108037,2021-07-18T09:24:38+0300,False,3000,5000,USD,От 1 года до 3 лет,Удаленная работа,Английский язык;Docker;Spark;Kafka;Kubernetes;Machine Learning;Big Data;ML;English;Amazon Web Services;AWS;,Starnavi,Санкт-Петербург,"StarNavi is looking for a Software Infrastructure Engineer to join our friendly team. Send your CV right now. Required skills:● Experience of 3+ years as Python Developer● Upper Intermediate English● Experience with big data distributed processing in the cloud(E.g. Spark, Kubernetes, Kafka)● Familiarity with Amazon Web Services (AWS) and REST API● DockerWill be a plus:● Understanding of Big Data architectures.● Understanding of micro-services architectures.● AI (Machine Learning) algorithms understandingRole description:● Help design and implement functional requirements● Build efficient reusable code and services● Maintain and improve the existing codebase.● Passion for developing scalable, distributed software● Prepare technical documentation● Collaborate with colleagues to design implement and verifyadvanced pipelines● Implement software enhancements and suggest improvements● Experience and willingness to work as part of a team on acommon code baseAbout ProjectOur customer builds industrial analytics solution based on Automated Machine Learning (AutoML)"
Machine Learning Engineer,https://hh.ru/applicant/vacancy_response?vacancyId=45600763,2021-07-16T10:21:10+0300,False,,,,От 3 до 6 лет,Полный день,Python;Linux;C/C++;C++;Английский язык;Tensorflow;PyTorch;TensorRT;Deep Learning;,Криптонит,Москва,"Мы создаем системы на основе Deep Learning, а также участвуем в реализации пилотных проектов. В процессе работы мы проводим оптимизации под требования и задачи конкретного заказчика.Мы ищем инженера в области машинного обучения для подготовки моделей в production. Готовы гибко обсуждать функции, роли и наименование позиции в зависимости от опыта и квалификации кандидата.Чем предстоит заниматься:  Подготовкой моделей на Tensorflow и PyTorch для инференса с использованием TensorRT и Tensorflow Serving. Тестированием и оптимизацией производительности DL моделей. Принимать участие в реализации пилотных проектов. Писать код для встраиваемых и автономных систем.  Наши ожидания:  Опыт разработки на Python и С++ от 3 лет. Уверенное владение TensorFlow и/или PyTorch. Опыт работы в OS Linux. Уровень английского языка, позволяющий свободно читать техническую документацию. Качественное понимание принципов работы глубоких нейронных сетей. Умение структурировать собственную работу. Умение быстро писать bug-free код. Нацеленность на результат.  Будет плюсом:  Опыт работы с TensorRT. Опыт разработки под Jetson. Опыт написания собственных kernels на CUDA. Навыки программирования на Go.  Что мы предлагаем:  Работу в развивающейся технологической компании. Интересные задачи (исследовательские и прикладные), работа в команде исследователей и разработчиков. Профессиональный и карьерный рост. Комфортные рабочие места в современном офисе, оснащение новым it-оборудованием, зона отдыха. Оформление в соответствии с ТК РФ. Заработную плату на уровне лидеров индустрии (обсуждается индивидуально и зависит от опыта и компетенций кандидата). График работы: пн-пт (с 10 до 19); возможно согласование индивидуального графика с руководителем и совмещение с научной и/или преподавательской деятельностью. Соцпакет: отпуск 28 календарных дней, ДМС после испытательного срока (3 месяца), корпоративное обучение (английский язык). Возможность участия в профессиональных конференциях. "
"R&D Data Scientist (Machine learning, Data mining)",https://hh.ru/applicant/vacancy_response?vacancyId=45188528,2021-07-03T15:08:36+0300,False,,,,Нет опыта,Полный день,Python;Data Mining;Английский язык;,Siemens,Москва,"Siemens Corporate Technology department is looking for a passionate data scientist with a solid analytical background. You should be excited with conducting data analysis in a large multinational corporation and creating data mining / machine learning assets while digging into customer’s domain area. You will be involved in state-of-the-art application of machine learning to massive datasets coming from real world engineers and end-product users, from sensors installed at water/oil supply networks and gas turbines to steel production systems and high speed trains. What are the responsibilities?  Participate in development of analytic components in industrial intelligent systems for anomaly detection, predictive analytics, forecasting, signal processing Dive into huge, noisy, and complex real-world behavioral data to produce innovative analysis and new types of predictive models of engineering behaviors and manufacturing processes performance Explore the untapped potential of big data for design, engineering and analysis tasks and devise revolutionary approaches Advance the state-of-the-art in the field, including generating patents and publications in top journals and conferences Apply deep learning techniques to large-scale, real-world problems Fast prototyping, feasibility studies, specification and implementation of data analysis product components Working with customers to understand algorithm requirements and deliver high-quality solutions  What are the requirements?  Degree in mathematics and/or statistics Practical experience in data mining, machine learning, knowledge discovery, artificial intelligence, signal processing, time series forecasting Hands-on advanced proficiency in handling and analyzing large data sets Knowledge in optimal computational environment required for data processing, mining and machine learning Programming languages: Python Scientific publications and references or proven successful industry experience Great interest and motivation for applied research Upper intermediate English  Would be beneficial:  Experience in Deep Learning tools like - Pylearn2, Caffe, Theano, PyTorch Experienced with the information technology aspects of data collection, organization, and integration Experience with AWS, GCP, Azure  What do we offer?  Full time position A-class office in the city center Corporate trainings Corporate medical insurance Corporate pension program Fitness compensation "
Machine Learning Engineer (CLTV),https://hh.ru/applicant/vacancy_response?vacancyId=46348583,2021-07-19T15:31:52+0300,False,,,,От 1 года до 3 лет,Полный день,,Сбербанк,Санкт-Петербург,"О нас:   Команда разрабатывает и поддерживает ~15 моделей ценообразования и CLTV. Часть из них уже выведена в prod, легаси отсутствует. Модели используются для определения оптимального ценового и продуктового предложения для клиентов – юридических лиц. Модели существенно влияют на доход банка, эффект виден напрямую.    Наш стек:  Экосистема Hadoop (HDFS, Spark, Hive, Yarn), собственный Hadoop кластер; Модели на PyTorch, gbm/sklearn и др., есть DVC; деплой: Maven, Jenkins; В планах – разработка online моделей на OpenShift.    Кого ищем:   Python-разработчика, готового перейти в сферу end-to-end ML инженерии; Опыт в DS желателен, но не обязателен.    Задачи:  Производить разработку и рефакторинг моделей; Выводить модели и витрины в prod, осуществлять их сопровождение (MLOps); Создавать и оптимизировать ETL пайплайны на PySpark; Развивать ML инфраструктуру команды, участвовать в развитии общей ML платформы банка.    Ожидаем:  Опыт разработки на Python от 1 года, обладание культурой написания кода; Уверенное знание SQL; опыт работы с данными; Понимание ООП, знание паттернов проектирования; Умение работать с Linux, bash, git.    Будет плюсом:  Опыт промышленной разработки ПО; опыт командной разработки в git; Опыт работы с экосистемой Hadoop, особенно – со Spark; Понимание основ ML и цикла разработки ML проектов; опыт разработки моделей.      Бонусы:    Расширенный соц. пакет (ДМС, страхование жизни); Бесплатный тренажерный зал; Скидки от участников и партнеров Экосистемы; льготные условия по ипотеке и кредитам Сбера; MacBook Pro; Обучение на внутренних и внешних курсах, безлимитный доступ к Coursera.   "
Machine learning engineer/ML engineer,https://hh.ru/applicant/vacancy_response?vacancyId=46058067,2021-07-12T12:09:18+0300,False,150000,250000,RUR,От 1 года до 3 лет,Полный день,,МТС,Москва,"MTS AI (Центр искусственного интеллекта МТС) занимается разработкой уникальных продуктов в области диалоговых систем, медицины и юриспруденции на базе систем искусственного интеллекта, а также реализует R&amp;D проекты в области AI/ML.Если вы хотите быть частью инновационной и сплоченной команды. Работать в атмосфере стартапа, но быть в безопасности большой и стабильной компании. Хотите расти профессионально на передовом фронте современный технологий искусственного интеллекта и встраиваемых систем, если вы можете работать самостоятельно или поставили себе цель научиться, то мы хотим поговорить с Вами.Вам предстоит:   Разбираться в коде коллег и собирать их решения в единый комбайн;   Быть ответственным за то, чтобы модели у конечный пользователей отрабатывали быстро и качественно: для этого обычно нужно проводить тестирование скорости и качества, разбираться во всех кусках пайплайна, говорить с разными людьми о необходимости той или иной вещи, версионировать модели, писать демки(крайне редко), обмазывать все логами и тд и тп.   До 20% рабочей недели можно тратить на сайд проекты, при условии, что вы расскажите об этом на еженедельных семинарах.   Что мы ожидаем от кандидата?   От 1 лет опыта ML-разработки/ресеча   Знание и умение применить базовые основы Computer Science   От 1 года опыта работы с Python   Базовое понимание Docker   Опыт работы с dl фреймворками, мы используем PyTorch -&gt; ONNX   Понимание основ ml/dl, принципы работы нейронок. В основном, нужно понимать как работают свертки и self-attention   Круто, если у вас ещё есть, но не обязательно:   Умение применять лучшие практики разработки (pre-commit хуки, версионирование, CI/CD, SOLID, паттерны ооп), если можете рассуждать о плюсах того или иного подхода к архитектуре в зависимости от стадий проекта, сроков и целей - то это можно зачесть за 2 плюса)   Базовые понятия об алгоритмах и структурах данных (понимать скорость поиска ключа в дикте, или почему лучше конкатенировать 10 массивов один раз, чем конкатенировать их по одному)   Знание принципов работы e2e распознавания речи, если можете рассказать как работает CTC-loss или ctc beam search декодер - считайте дело в шляпе   Умение думать в области решения проблем и достижения целей, а не закрытия конкретных тасок   Что мы предлагаем:   гибкий график, частичная или полная &quot;удаленка&quot;;   оклад + квартальные бонусы;   комфортный офис в 5 минутах пешком от метро Технопарк;   ДМС со стоматологией, страхование при поездках за рубеж, страхование жизни, скидки на автострахование;   участие в конференциях и митапах, обучение за счет компании;   бесплатная мобильная связь;   частичная компенсация фитнес-абонемента;   100% оплата больничного листа;   ежегодный оплачиваемый отпуск -- 31 день;   специальные предложения от партнеров и друзей МТС.    "
Руководитель направления ML(machine learning),https://hh.ru/applicant/vacancy_response?vacancyId=45292205,2021-06-25T09:30:36+0300,False,,,,От 3 до 6 лет,Полный день,Python;Data Mining;SQL;MS SQL;C++;machine learning;ML;Hadoop;pandas;,АльфаСтрахование,Москва,"СГ«АльфаСтрахование», одна из лидирующих компаний на рынке страхования, приглашает Руководителя направления ML Предлагаемые задачи:  Решение бизнес-задач с помощью моделей и методов машинного обучения (анализ и сегментация клиентской базы, рекомендательная система, противодействие мошенничеству и др); Обсуждение с заказчиком и формализация бизнес-задач; Анализ и обработка больших массивов данных, собранных из различных источников; Формирование обучающих и тестовых выборок; Разработка, оценка качества, тестирование и внедрение новых machine learning моделей; Описание и представление результатов заказчикам; Мониторинг и усовершенствование разработанных моделей; Выполнение code review;  Что мы ожидаем от Вас:  Уверенные знания в области мат. статистики, теории вероятностей, линейной алгебры; Уверенное знание моделей и алгоритмов машинного обучения (линейная регрессия, логистическая регрессия, random forest, gradient boosting, нейронные сети); Опыт выполнения полного цикла разработки ML-проектов (анализ задачи, сбор и обработка данных, feature engineering, разработка, внедрение и поддержка моделей машинного обучения); Опыт разработки на python (pandas, numpy, sklearn, xgboost, catboost, ligntGBM и др.); Знание SQL на уровне написания сложных запросов; Опыт работы со стеком технологий Hadoop (Spark, Hive, и др.); Опыт проведения и оценки A/B-тестов; Умение анализировать большие объемы данных, общаться с заказчиком, формализовывать и решать бизнес-задачи в отведенные сроки.  Будет плюсом• опыт построения NLP моделей;• опыт работы с Pytorch / Tenserflow;• наличие GitHub;• опыт участия в ML соревнованиях (Kaggle и т.д.);• знание основ страхового дела. Работая в ГК «АльфаСтрахование», вы получаете:  Официальное оформление на работу в соответствии с ТК РФ; Гарантированный «белый» оклад; Квартальные премии сотрудникам за выдающиеся достижения в работе; Отличный социальный пакет, включающий ДМС, скидки на страховые продукты компании, скидки от наших партнеров (туризм, фитнес и т.д.); График работы гибкий. Начало рабочего дня с 8 до 10. График нормированный, возможность удаленной работы; Возможность для профессионального роста, обучение; Работа в профессиональной команде.   "
Senior Python Backend Developer (Machine Learning),https://hh.ru/applicant/vacancy_response?vacancyId=46154323,2021-07-18T11:29:23+0300,False,250000,350000,RUR,От 3 до 6 лет,Полный день,Python;MongoDB;Machine Learning;Highload;,FunCorp,Москва,"FunCorp — международная компания, которая занимается разработкой развлекательных UGC-сервисов. C 2004 года мы развиваем FunTech индустрию, создавая продукты и сервисы на стыке фана и технологий. Мы — эксперты в самом смешном из всех серьёзных видов бизнеса. Наш основной продукт iFunny — второе по популярности развлекательное приложение в США, его установили более 50 миллионов раз. Наша аудитория — молодое комьюнити создателей и любителей мемов. Ежедневно в приложение заходят около двух миллионов пользователей, которые совершают 400 миллионов просмотров. В работе наших приложений мы активно используем сервисы, построенные на машинном обучении. Уже сейчас у нас внедрены и работают:   сервис распознавания текста из изображений;   сервис нечёткого поиска дубликатов изображений;   сервис рекомендаций контента;   сервис предварительной оценки загружаемого контента;   автомодерация контента на основе поиска дубликатов.   Значительная часть этих сервисов построена на базе ML-фреймворков и пакетов на Python. Нам нужен еще один разработчик в команду бэкенда, который поможет развивать и поддерживать эти сервисы, создавать новые - ещё более интересные, а также готовый принимать участие в развитии этих сервисов для улучшения как пользовательского опыта, так и внутренних метрик продуктов. Что нужно, чтобы присоединиться к нам:   отлично знать Python 3, Flask или Gunicorn, иметь опыт написания асинхронного кода с использованием AsyncIO;   иметь опыт построения и поддержки высоконагруженных систем и сервисов;   иметь высшее техническое образование, знать алгоритмы и любить их;   испытывать интерес к Machine Learning как отрасли и быть готовым изучать фреймворки (PyTorch, TensorFlow);   обладать аналитическим мышлением, уметь анализировать информацию, выдвигать и проверять гипотезы, быть способным находить решения и брать на себя ответственность.   Будет совсем круто, если есть:   прикладной опыт в области машинного обучения, в идеале — профиль на Kaggle;   опыт Backend-разработки на Java/Kotlin и/или PHP (Symfony);   опыт проведения и анализа результатов контролируемых A/B-экспериментов.   Стек используемых технологий: Docker, Redis, MongoDB, ClickHouse. Что предстоит делать:   создавать и поддерживать Highload-сервисы на базе обученных моделей;   интегрировать ML-сервисы с бизнес-логикой PHP-монолита и Java/Kotlin-сервисов;   участвовать в обучении и доработке существующих моделей, получении и консолидации данных, построении тестовых выборок.   Что мы предлагаем:   квартальные, реферальные, релокационные премии, бонусы ко дню рождения, при рождении ребенка, компенсации тимбилдингов;   индивидуальный бюджет на обучение и участие в российских и зарубежных конференциях;   расширенный пакет ДМС;   компенсация фитнеса;   техника Apple;   бесплатные завтраки и обеды в офисе;   корпоративные мероприятия;   комфортный офис в минутной доступности от ст. м. Белорусская.  "
Ведущий инженер-программист (машинное обучение) / Team lead (machine learning),https://hh.ru/applicant/vacancy_response?vacancyId=40244996,2021-07-20T10:23:31+0300,False,,,,От 3 до 6 лет,Полный день,Python;SQL;C++;Data Mining;MS SQL;Машинное обучение;,Seldon,Нижний Новгород,"Мы — IT-компания Seldon, делаем софт с 2007 года. Разрабатываем мультиязычные сервисы для бизнеса (на 12 языках), а также интегрируемся с крупными государственными заказчиками. Наши готовые решения используют Сбербанк, Ростелеком, ФССП, ФАС и другие структуры. Придумывать новое, находить нестандартные решения — это часть нашей работы. Собственные технологии (аналитика, математика, лингвистика) позволяют уже сегодня делать то, о чем другие компании подумают только завтра. Сейчас мы в поиске Ведущего инженера (машинное обучение) / Team lead (machine learning) группы технологических исследований для нашей команды, который поможет нам с реализацией новых проектов.Основное направление работы связано со сферой машинного обучения и обработки естественного языка (NLP). Задачи, которые необходимо будет решать:  Участие в разработке, отладке и тестировании крупных коммерческих проектов, продуктов и сервисов для государственных или иных заказчиков; Разработка алгоритмов обработки естественного языка на машинном обучении; Руководство двумя командами разработчиков: C# программисты (2 человека) и ML-программисты (3 человека), в каждой есть свой руководитель; Работа с другими командами (базы данных, сбор данных, разработчики и т.д.) для сбора требований и совместной работы над продуктами; Техническое наставничество и обучение (по необходимости), выстраивание технических процессов, управление сроками, оценка проектов, код-ревью, оптимизация кода, документация; Поиск и внедрение в практику существующих ML-решений и разработка новых под нужды проектов.  Какие навыки мы хотим видеть:  Владение инструментами подготовки и анализа данных, основными библиотеками машинного обучения, deep learning и инструментами Big Data; Опыт разработки на Python, C++; Опыт работы с Keras, Tensorflow, PyTorch; Опыт работы с БД (SQL, NoSQL); Опыт командной разработки (системы контроля версий, системы управления задачами); Опыт разработки программного обеспечения от 5 лет.  Какие навыки будут &quot;плюсом&quot;:   Опыт работы с Redis, RabbitMQ, Apache Kafka, Elasticsearch;   Знание современных Deep Learning архитектур (например: Transformer);   Знание Spark, Docker &amp; Kubernetes;   Опыт работы с технологиями NLP и обработки текста.   Что мы предлагаем:  Оформление по ТК РФ; Полностью &quot;белая&quot; заработная плата; Возможность работать над «живыми», актуальными проектами; Возможность удалённого формата работы; Внутреннее и внешнее обучение; Game-зона: настольный теннис, аэрохоккей и футбол. "
Middle/Senior Machine Learning Engineer,https://hh.ru/applicant/vacancy_response?vacancyId=46276169,2021-07-15T17:23:43+0300,False,,,,От 1 года до 3 лет,Удаленная работа,Python;Git;PostgreSQL;Machine Learning;Flask;Docker;ClickHouse;AWS;Elasticsearch;,Unikoom,Москва,"Unikoom - американская компания, разрабатывающая продукты на стыке психологии и информатики. Наши команды работают над такими мобильными приложениями на основе искусственного интеллекта, как помощник по путешествиям, который помогает людям планировать персонализированные, полные и увлекательные маршруты, или дизайнер интерьеров, который направляет людей через процесс создания и построения действительно подходящей атмосферы в их домах. Наши продукты могут быть сексуальными и захватывающими, но за ними стоит много науки и технологий, потому что их основная задача - помогать людям принимать лучшие, своевременные и качественные решения. Принимая такое решение, мы меняем то, как люди видят и решают свои проблемы, большие и маленькие. Обязанности:  Разработка pipeline’ов обработки данных Проектирование и разработка новых ML-моделей и их интеграция в pipeline обработки данных Получение описательной статистики из предварительно обработанных данных Построение статистических и вероятностных моделей Проведение сравнительного исследования различных алгоритмов и моделей Реализация модели в форме, которая может быть легко использована инженерами, документирование ее интерфейсов Разработка качественного и надёжного продукта совместно с командой разработчиков и data scientist’ов. Общение с заказчиком  Для нас важно:  опыт разработки ML-моделей от 2-х лет опыт разработки ПО на Python от 2-х лет уверенное знание Python опыт работы с Flask, Docker умение работать в команде  Будет плюсом:  Опыт back-end разработки на Python опыт работы с Elasticsearch, PostgreSQL, ClickHouse знакомство с AWS    Условия: - зп от 3000$ - график работы: fulltime (remote) - компенсация профильных курсов, тренингов - корпоративный английский - оплачиваемый отпуск и больничный - оформление ИП/ФЛП  "
